<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/CohereLabs/tiny-aya-global'>CohereLabs/tiny-aya-global (val)</a>,📝,2.40@@2.40,3349227520.0,262144.0,500000.0,✗,✗,49.39 ± 2.86 / 52.92 ± 2.09@@49.39,42.37 ± 2.71 / 42.37 ± 2.71@@42.37,20.76 ± 4.58 / 59.01 ± 2.25@@20.76,60.22 ± 1.51 / 41.57 ± 1.45@@60.22,16.16.1.dev0@@161601,16.16.1.dev0@@161601,16.16.1.dev0@@161601,16.16.1.dev0@@161601
<a href='https://hf.co/speakleash/Bielik-4.5B-v3.0-Instruct'>speakleash/Bielik-4.5B-v3.0-Instruct</a>,📝,2.41@@2.41,4757260288.0,32000.0,32768.0,✓,✗,51.47 ± 1.28 / 66.66 ± 1.06@@51.47,50.11 ± 1.51 / 50.11 ± 1.51@@50.11,9.57 ± 2.44 / 36.26 ± 1.44@@9.57,57.75 ± 1.46 / 37.35 ± 2.24@@57.75,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100
<a href='https://hf.co/swiss-ai/Apertus-8B-2509'>swiss-ai/Apertus-8B-2509</a>,🧠,2.42@@2.42,8053338176.0,131072.0,65536.0,✓,✗,63.31 ± 1.08 / 70.97 ± 1.45@@63.31,39.19 ± 3.75 / 39.19 ± 3.75@@39.19,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,69.91 ± 1.80 / 47.56 ± 2.65@@69.91,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/mistralai/Ministral-3-3B-Base-2512'>mistralai/Ministral-3-3B-Base-2512 (val)</a>,🧠,2.42@@2.42,3849090048.0,131072.0,8192.0,✓,✗,57.14 ± 1.58 / 70.80 ± 1.21@@57.14,43.49 ± 1.42 / 43.49 ± 1.42@@43.49,0.00 ± 0.00 / 32.87 ± 0.49@@0.00,68.78 ± 1.41 / 50.10 ± 1.67@@68.78,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-8B'>deepcogito/cogito-v1-preview-llama-8B</a>,📝,2.44@@2.44,8030261248.0,128256.0,131072.0,✓,✗,52.39 ± 0.90 / 63.94 ± 1.06@@52.39,49.82 ± 1.01 / 49.82 ± 1.01@@49.82,34.31 ± 2.92 / 61.05 ± 4.63@@34.31,28.72 ± 8.19 / 5.10 ± 4.48@@28.72,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/ibm-granite/granite-4.0-h-tiny'>ibm-granite/granite-4.0-h-tiny</a>,📝,2.44@@2.44,6939037248.0,100352.0,131072.0,✓,✗,53.62 ± 1.69 / 63.19 ± 2.31@@53.62,49.39 ± 1.49 / 49.39 ± 1.49@@49.39,24.47 ± 2.38 / 58.41 ± 2.80@@24.47,35.70 ± 4.62 / 13.18 ± 4.45@@35.70,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/kurakurai/Luth-1.7B-Instruct'>kurakurai/Luth-1.7B-Instruct</a>,📝,2.46@@2.46,1720574976.0,151936.0,40960.0,✗,✗,43.45 ± 0.79 / 47.60 ± 0.60@@43.45,38.25 ± 1.87 / 38.25 ± 1.87@@38.25,25.57 ± 1.53 / 61.73 ± 1.25@@25.57,64.22 ± 1.51 / 44.13 ± 1.09@@64.22,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/arcee-ai/Trinity-Mini'>arcee-ai/Trinity-Mini (val)</a>,🤔,2.46@@2.46,26123974400.0,200192.0,131072.0,✗,✗,35.40 ± 2.12 / 51.08 ± 1.43@@35.40,44.85 ± 1.30 / 44.85 ± 1.30@@44.85,30.61 ± 2.42 / 63.42 ± 1.22@@30.61,54.01 ± 1.04 / 37.72 ± 1.20@@54.01,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
"<a href='https://platform.openai.com/docs/models/gpt-4.1-mini'>gpt-4.1-mini-2025-04-14 (zero-shot, val)</a>",📝,2.46@@2.46,?,?,1047576.0,✓,✗,54.72 ± 2.48 / 66.32 ± 1.68@@54.72,49.14 ± 1.13 / 49.14 ± 1.13@@49.14,0.00 ± 0.00 / 32.87 ± 0.96@@0.00,60.95 ± 1.03 / 36.58 ± 0.92@@60.95,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/mistralai/Ministral-3-3B-Instruct-2512'>mistralai/Ministral-3-3B-Instruct-2512</a>,📝,2.47@@2.47,?,?,?,✓,✗,50.43 ± 1.35 / 66.00 ± 1.77@@50.43,38.99 ± 1.34 / 38.99 ± 1.34@@38.99,17.30 ± 3.54 / 44.37 ± 3.95@@17.30,60.85 ± 1.37 / 40.63 ± 1.38@@60.85,16.17.0@@161700,16.17.0@@161700,16.17.0@@161700,16.17.0@@161700
<a href='https://hf.co/jhu-clsp/mmBERT-base'>jhu-clsp/mmBERT-base</a>,🔍,2.48@@2.48,307537161.0,256000.0,8192.0,✓,✗,38.31 ± 2.60 / 57.40 ± 2.03@@38.31,51.28 ± 3.85 / 51.30 ± 3.83@@51.28,46.98 ± 6.18 / 73.07 ± 3.28@@46.98,26.08 ± 0.95 / 17.61 ± 0.81@@26.08,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/utter-project/EuroLLM-9B'>utter-project/EuroLLM-9B</a>,🧠,2.48@@2.48,9152319488.0,128000.0,4096.0,✓,✗,25.39 ± 3.95 / 34.85 ± 4.47@@25.39,47.87 ± 1.75 / 47.87 ± 1.75@@47.87,25.33 ± 4.76 / 55.81 ± 5.42@@25.33,69.51 ± 1.99 / 53.09 ± 1.60@@69.51,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/google/gemma-3-4b-it'>google/gemma-3-4b-it</a>,📝,2.50@@2.50,4300079472.0,262144.0,8192.0,✓,✗,54.28 ± 1.85 / 66.29 ± 2.45@@54.28,49.66 ± 1.08 / 49.66 ± 1.08@@49.66,34.61 ± 1.75 / 65.05 ± 1.28@@34.61,21.42 ± 3.05 / 2.92 ± 2.47@@21.42,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/CohereLabs/tiny-aya-base'>CohereLabs/tiny-aya-base (val)</a>,🧠,2.53@@2.53,3349227520.0,262144.0,500000.0,✗,✗,61.44 ± 1.90 / 73.73 ± 1.43@@61.44,31.60 ± 6.32 / 31.60 ± 6.32@@31.60,0.00 ± 0.00 / 32.87 ± 0.96@@0.00,70.00 ± 2.10 / 51.91 ± 2.11@@70.00,16.16.1.dev0@@161601,16.16.1.dev0@@161601,16.16.1.dev0@@161601,16.16.1.dev0@@161601
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B#no-thinking</a>,📝,2.56@@2.56,2031739904.0,151936.0,40960.0,✓,✗,42.39 ± 1.25 / 46.88 ± 0.60@@42.39,38.28 ± 1.53 / 38.28 ± 1.53@@38.28,24.64 ± 1.11 / 60.36 ± 1.56@@24.64,57.89 ± 1.33 / 39.68 ± 1.05@@57.89,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
"<a href='https://platform.openai.com/docs/models/gpt-5.4-nano'>openai/gpt-5.4-nano-2026-03-17#none (zero-shot, val)</a>",🤔,2.58@@2.58,?,?,400000.0,✓,✗,44.63 ± 1.51 / 52.94 ± 0.91@@44.63,37.91 ± 1.04 / 37.91 ± 1.04@@37.91,18.48 ± 2.10 / 58.82 ± 1.06@@18.48,57.67 ± 0.51 / 33.75 ± 0.80@@57.67,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
<a href='https://hf.co/mistralai/Ministral-3-3B-Reasoning-2512'>mistralai/Ministral-3-3B-Reasoning-2512</a>,📝,2.60@@2.60,?,?,?,✓,✗,48.85 ± 1.51 / 65.37 ± 1.29@@48.85,38.53 ± 1.96 / 38.53 ± 1.96@@38.53,3.68 ± 2.10 / 33.97 ± 0.59@@3.68,67.91 ± 1.35 / 46.03 ± 1.40@@67.91,16.17.0@@161700,16.17.0@@161700,16.17.0@@161700,16.17.0@@161700
<a href='https://hf.co/upstage/SOLAR-10.7B-v1.0'>upstage/SOLAR-10.7B-v1.0</a>,🧠,2.60@@2.60,10731524096.0,32000.0,4096.0,✓,✗,23.34 ± 2.19 / 39.23 ± 2.04@@23.34,56.02 ± 2.04 / 56.02 ± 2.04@@56.02,0.74 ± 0.98 / 33.47 ± 0.34@@0.74,73.95 ± 1.18 / 56.16 ± 1.18@@73.95,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/allenai/Olmo-3-1025-7B'>allenai/Olmo-3-1025-7B</a>,🧠,2.61@@2.61,7298011136.0,100278.0,65536.0,✓,✗,41.64 ± 1.49 / 45.56 ± 1.12@@41.64,49.57 ± 1.62 / 49.57 ± 1.62@@49.57,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,62.11 ± 1.19 / 44.58 ± 1.14@@62.11,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/swiss-ai/Apertus-8B-Instruct-2509'>swiss-ai/Apertus-8B-Instruct-2509</a>,📝,2.64@@2.64,8053338176.0,131072.0,65536.0,✗,✗,55.72 ± 1.80 / 61.21 ± 3.06@@55.72,44.77 ± 1.75 / 44.77 ± 1.75@@44.77,34.88 ± 2.69 / 65.95 ± 2.65@@34.88,12.81 ± 0.99 / 0.06 ± 0.06@@12.81,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B-Base'>HuggingFaceTB/SmolLM3-3B-Base</a>,🧠,2.67@@2.67,3075098624.0,128256.0,65536.0,✓,✗,43.79 ± 1.59 / 46.76 ± 1.07@@43.79,46.56 ± 1.66 / 46.56 ± 1.66@@46.56,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,59.60 ± 1.24 / 39.50 ± 1.21@@59.60,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/intfloat/multilingual-e5-base'>intfloat/multilingual-e5-base</a>,🔍,2.67@@2.67,278044162.0,250002.0,512.0,✓,✗,47.62 ± 1.99 / 63.67 ± 1.68@@47.62,60.54 ± 3.59 / 60.54 ± 3.59@@60.54,17.97 ± 8.67 / 58.12 ± 4.15@@17.97,14.45 ± 1.78 / 9.07 ± 1.42@@14.45,16.5.0.dev0@@160500,16.6.0.dev0@@160600,16.5.0.dev0@@160500,16.5.0.dev0@@160500
<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct</a>,📝,2.70@@2.70,3212749824.0,128256.0,131072.0,✓,✗,45.50 ± 0.97 / 52.32 ± 1.31@@45.50,40.65 ± 1.07 / 40.65 ± 1.07@@40.65,13.02 ± 1.34 / 50.17 ± 1.89@@13.02,51.35 ± 1.21 / 32.81 ± 1.30@@51.35,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/Qwen/Qwen2.5-1.5B-Instruct'>Qwen/Qwen2.5-1.5B-Instruct</a>,📝,2.72@@2.72,1543714304.0,151936.0,32768.0,✓,✗,42.19 ± 1.23 / 57.74 ± 1.34@@42.19,35.30 ± 1.15 / 35.30 ± 1.15@@35.30,11.03 ± 3.47 / 48.03 ± 5.52@@11.03,60.47 ± 0.97 / 40.62 ± 1.48@@60.47,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/allenai/Olmo-3-7B-Think'>allenai/Olmo-3-7B-Think</a>,🤔,2.72@@2.72,7298011136.0,100278.0,65536.0,✗,✗,29.29 ± 1.34 / 45.23 ± 1.15@@29.29,55.17 ± 1.53 / 55.17 ± 1.53@@55.17,7.08 ± 1.83 / 45.99 ± 1.22@@7.08,48.72 ± 1.07 / 31.88 ± 1.38@@48.72,16.14.0.dev0@@161400,16.14.0.dev0@@161400,16.14.0.dev0@@161400,16.14.0.dev0@@161400
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct'>allenai/Olmo-3-7B-Instruct</a>,📝,2.73@@2.73,7298011136.0,100278.0,65536.0,✗,✗,36.06 ± 1.23 / 55.94 ± 1.27@@36.06,42.14 ± 1.39 / 42.14 ± 1.39@@42.14,13.90 ± 2.20 / 54.51 ± 2.48@@13.90,50.85 ± 0.66 / 32.39 ± 0.94@@50.85,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-DPO'>allenai/Olmo-3-7B-Instruct-DPO</a>,📝,2.76@@2.76,7298011136.0,100278.0,65536.0,✗,✗,36.28 ± 0.86 / 56.34 ± 0.99@@36.28,42.18 ± 1.38 / 42.18 ± 1.38@@42.18,13.70 ± 2.48 / 54.34 ± 2.61@@13.70,48.65 ± 0.72 / 27.86 ± 1.23@@48.65,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/jhu-clsp/mmBERT-small'>jhu-clsp/mmBERT-small</a>,🔍,2.76@@2.76,140645001.0,256000.0,8192.0,✓,✗,22.82 ± 3.69 / 47.42 ± 2.84@@22.82,54.36 ± 2.31 / 54.34 ± 2.27@@54.36,38.97 ± 5.16 / 68.92 ± 2.68@@38.97,18.90 ± 1.84 / 12.27 ± 1.62@@18.90,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/occiglot/occiglot-7b-eu5'>occiglot/occiglot-7b-eu5</a>,🧠,2.79@@2.79,7241732096.0,32000.0,32768.0,✓,✗,29.90 ± 4.06 / 45.45 ± 4.91@@29.90,46.18 ± 2.61 / 46.18 ± 2.61@@46.18,-1.28 ± 2.71 / 33.95 ± 0.67@@-1.28,66.36 ± 1.45 / 47.07 ± 2.14@@66.36,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/TrustLLMeu/baseline-7-8b_2-3t-tokens_llama'>TrustLLMeu/baseline-7-8b_2-3t-tokens_llama</a>,🧠,2.82@@2.82,7799574528.0,100096.0,4096.0,✓,✗,44.32 ± 1.14 / 52.30 ± 2.15@@44.32,41.19 ± 4.91 / 41.19 ± 4.91@@41.19,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,51.52 ± 2.00 / 36.51 ± 2.15@@51.52,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/google/rembert'>google/rembert</a>,🔍,2.83@@2.83,574602505.0,250300.0,512.0,✓,✗,27.06 ± 13.28 / 47.30 ± 11.39@@27.06,47.03 ± 1.95 / 47.03 ± 1.95@@47.03,26.89 ± 12.47 / 61.15 ± 8.55@@26.89,34.24 ± 0.94 / 26.17 ± 1.06@@34.24,16.5.0.dev0@@160500,16.6.0.dev0@@160600,16.5.0.dev0@@160500,16.5.0.dev0@@160500
<a href='https://hf.co/Unbabel/Tower-Plus-2B'>Unbabel/Tower-Plus-2B (val)</a>,📝,2.85@@2.85,2614341888.0,256000.0,8192.0,✗,✗,50.42 ± 3.15 / 61.94 ± 3.11@@50.42,27.23 ± 2.38 / 27.23 ± 2.38@@27.23,6.03 ± 4.65 / 41.24 ± 5.57@@6.03,55.39 ± 1.19 / 33.81 ± 1.59@@55.39,16.16.1.dev0@@161601,16.16.1.dev0@@161601,16.16.1.dev0@@161601,16.16.1.dev0@@161601
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-SFT'>allenai/Olmo-3-7B-Instruct-SFT</a>,📝,2.89@@2.89,7298011136.0,100278.0,65536.0,✗,✗,30.68 ± 1.62 / 49.39 ± 1.86@@30.68,42.71 ± 1.67 / 42.71 ± 1.67@@42.71,10.01 ± 3.43 / 53.15 ± 2.42@@10.01,49.16 ± 0.99 / 29.47 ± 1.37@@49.16,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/BSC-LT/salamandra-7b'>BSC-LT/salamandra-7b</a>,🧠,2.91@@2.91,7768117248.0,256000.0,8192.0,✓,✗,38.49 ± 3.76 / 52.69 ± 3.84@@38.49,22.40 ± 3.17 / 22.40 ± 3.17@@22.40,25.45 ± 3.65 / 61.67 ± 2.07@@25.45,54.30 ± 1.07 / 37.56 ± 0.89@@54.30,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/Qwen/Qwen3.5-0.8B'>Qwen/Qwen3.5-0.8B (val)</a>,📝,2.91@@2.91,873436192.0,248044.0,8192.0,✓,✗,35.91 ± 1.79 / 52.73 ± 1.35@@35.91,33.68 ± 1.82 / 33.68 ± 1.82@@33.68,8.64 ± 2.05 / 40.12 ± 2.02@@8.64,51.04 ± 1.01 / 25.51 ± 1.20@@51.04,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
"<a href='https://platform.openai.com/docs/models/gpt-4.1-nano'>gpt-4.1-nano-2025-04-14 (zero-shot, val)</a>",📝,2.92@@2.92,?,?,1047576.0,✓,✗,45.08 ± 2.46 / 58.04 ± 1.52@@45.08,33.83 ± 1.49 / 33.83 ± 1.49@@33.83,0.00 ± 0.00 / 32.87 ± 0.96@@0.00,51.61 ± 0.83 / 23.32 ± 1.26@@51.61,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/Qwen/Qwen3.5-0.8B-Base'>Qwen/Qwen3.5-0.8B-Base (val)</a>,🧠,2.93@@2.93,873436192.0,248044.0,8192.0,✓,✗,34.39 ± 1.33 / 42.89 ± 0.72@@34.39,34.77 ± 2.01 / 34.77 ± 2.01@@34.77,1.83 ± 1.22 / 35.07 ± 1.18@@1.83,60.10 ± 1.05 / 42.05 ± 1.44@@60.10,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
<a href='https://hf.co/BSC-LT/salamandra-7b-instruct'>BSC-LT/salamandra-7b-instruct</a>,📝,3.02@@3.02,7768117248.0,256000.0,8192.0,✓,✗,58.48 ± 1.33 / 70.42 ± 1.31@@58.48,26.04 ± 3.50 / 26.04 ± 3.50@@26.04,16.98 ± 2.71 / 58.39 ± 1.35@@16.98,16.82 ± 0.69 / 0.08 ± 0.08@@16.82,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/arcee-ai/Trinity-Mini-Base'>arcee-ai/Trinity-Mini-Base</a>,📝,3.03@@3.03,26123974400.0,200192.0,131072.0,✗,✗,34.63 ± 4.27 / 49.09 ± 4.57@@34.63,52.82 ± 0.94 / 52.82 ± 0.94@@52.82,1.09 ± 2.12 / 40.09 ± 2.82@@1.09,17.96 ± 2.44 / 4.43 ± 1.45@@17.96,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100
<a href='https://hf.co/speakleash/Bielik-1.5B-v3.0-Instruct'>speakleash/Bielik-1.5B-v3.0-Instruct</a>,📝,3.07@@3.07,1596507648.0,32000.0,8192.0,✓,✗,22.69 ± 2.28 / 36.63 ± 2.56@@22.69,39.48 ± 1.63 / 39.48 ± 1.63@@39.48,3.50 ± 1.87 / 39.96 ± 3.61@@3.50,50.52 ± 1.50 / 33.97 ± 1.40@@50.52,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-3B'>deepcogito/cogito-v1-preview-llama-3B</a>,📝,3.09@@3.09,3606752256.0,128256.0,131072.0,✓,✗,45.19 ± 0.95 / 48.74 ± 1.39@@45.19,42.74 ± 1.37 / 42.74 ± 1.37@@42.74,12.77 ± 3.86 / 45.31 ± 4.73@@12.77,11.82 ± 0.77 / 0.02 ± 0.04@@11.82,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/arcee-ai/AFM-4.5B-Base'>arcee-ai/AFM-4.5B-Base</a>,🧠,3.11@@3.11,4619184640.0,128004.0,65536.0,✓,✗,38.36 ± 1.25 / 44.32 ± 0.66@@38.36,37.77 ± 1.92 / 37.77 ± 1.92@@37.77,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,35.81 ± 2.38 / 23.43 ± 1.94@@35.81,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/google/gemma-3-1b-pt'>google/gemma-3-1b-pt</a>,🧠,3.11@@3.11,999885952.0,262144.0,32768.0,✓,✗,49.08 ± 2.18 / 56.82 ± 4.39@@49.08,25.14 ± 1.65 / 25.14 ± 1.65@@25.14,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,40.63 ± 1.76 / 21.30 ± 2.74@@40.63,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/LiquidAI/LFM2-2.6B'>LiquidAI/LFM2-2.6B</a>,📝,3.12@@3.12,2569272320.0,65536.0,128000.0,✗,✗,27.40 ± 1.00 / 50.57 ± 0.98@@27.40,38.06 ± 1.08 / 38.06 ± 1.08@@38.06,7.33 ± 1.45 / 43.20 ± 2.92@@7.33,43.05 ± 0.88 / 27.08 ± 0.74@@43.05,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
<a href='https://hf.co/arcee-ai/Trinity-Nano-Preview'>arcee-ai/Trinity-Nano-Preview</a>,📝,3.12@@3.12,6120003328.0,200192.0,131072.0,✓,✗,17.78 ± 5.34 / 34.30 ± 3.11@@17.78,44.52 ± 1.73 / 44.52 ± 1.73@@44.52,-2.13 ± 2.04 / 44.88 ± 2.53@@-2.13,53.84 ± 1.57 / 35.65 ± 1.59@@53.84,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B#no-thinking</a>,📝,3.17@@3.17,751632384.0,151936.0,40960.0,✓,✗,30.17 ± 1.00 / 40.54 ± 0.76@@30.17,38.55 ± 1.17 / 38.55 ± 1.17@@38.55,2.02 ± 1.76 / 39.58 ± 4.58@@2.02,37.38 ± 1.59 / 21.96 ± 1.36@@37.38,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/tencent/Hunyuan-7B-Instruct'>tencent/Hunyuan-7B-Instruct (val)</a>,🤔,3.17@@3.17,7504568320.0,128167.0,32768.0,✓,✗,21.27 ± 1.77 / 43.96 ± 1.12@@21.27,43.84 ± 1.38 / 43.84 ± 1.38@@43.84,8.27 ± 2.68 / 53.69 ± 1.29@@8.27,28.88 ± 0.85 / 0.00 ± 0.00@@28.88,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
<a href='https://hf.co/arcee-ai/AFM-4.5B'>arcee-ai/AFM-4.5B</a>,📝,3.18@@3.18,4619189760.0,128005.0,65536.0,✓,✗,37.31 ± 1.54 / 56.84 ± 1.04@@37.31,39.93 ± 1.36 / 39.93 ± 1.36@@39.93,7.43 ± 1.60 / 35.08 ± 0.72@@7.43,17.86 ± 0.63 / 0.12 ± 0.06@@17.86,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/tencent/Hunyuan-4B-Instruct'>tencent/Hunyuan-4B-Instruct (val)</a>,🤔,3.25@@3.25,4221757440.0,120818.0,262144.0,✓,✗,27.87 ± 1.63 / 47.43 ± 1.35@@27.87,26.29 ± 1.65 / 26.29 ± 1.65@@26.29,10.61 ± 2.93 / 54.75 ± 1.38@@10.61,37.50 ± 0.55 / 0.00 ± 0.00@@37.50,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
<a href='https://hf.co/meta-llama/Llama-3.2-1B'>meta-llama/Llama-3.2-1B</a>,🧠,3.26@@3.26,1235814400.0,128256.0,131072.0,✓,✗,35.58 ± 1.83 / 51.20 ± 2.23@@35.58,25.47 ± 2.63 / 25.47 ± 2.63@@25.47,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,39.71 ± 0.99 / 22.40 ± 1.51@@39.71,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/google/gemma-3-1b-it'>google/gemma-3-1b-it</a>,📝,3.36@@3.36,999885952.0,262144.0,32768.0,✓,✗,37.82 ± 2.78 / 54.30 ± 3.32@@37.82,33.42 ± 1.40 / 33.42 ± 1.40@@33.42,6.16 ± 3.10 / 44.76 ± 5.33@@6.16,14.02 ± 0.63 / 0.02 ± 0.04@@14.02,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/yulan-team/YuLan-Mini-Instruct'>yulan-team/YuLan-Mini-Instruct</a>,📝,3.44@@3.44,2424375168.0,99000.0,28723.0,✗,✗,24.91 ± 2.63 / 36.34 ± 3.20@@24.91,33.50 ± 1.08 / 33.50 ± 1.08@@33.50,1.15 ± 1.59 / 35.79 ± 2.58@@1.15,23.87 ± 1.46 / 8.71 ± 1.63@@23.87,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400,16.4.0.dev0@@160400
