<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#medium</a>,🤔,3.05@@3.05,21511953984.0,201088.0,131072.0,✓,✗,38.32 ± 2.89 / 58.79 ± 1.68@@38.32,63.45 ± 1.31 / 57.57 ± 1.67@@63.45,12.72 ± 2.60 / 52.37 ± 1.28@@12.72,61.43 ± 1.09 / 42.61 ± 1.08@@61.43,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.1-8B-Instruct'>meta-llama/Llama-3.1-8B-Instruct</a>,📝,3.06@@3.06,8030261248.0,128256.0,131072.0,✓,✗,48.16 ± 2.00 / 48.90 ± 1.30@@48.16,67.51 ± 1.31 / 59.87 ± 2.06@@67.51,4.74 ± 2.40 / 36.41 ± 1.41@@4.74,69.74 ± 1.63 / 47.23 ± 2.49@@69.74,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-Next-80B-A3B-Thinking'>Qwen/Qwen3-Next-80B-A3B-Thinking</a>,🤔,3.08@@3.08,81324862720.0,151936.0,262144.0,✓,✗,47.72 ± 3.67 / 63.24 ± 2.42@@47.72,73.52 ± 2.05 / 58.98 ± 4.43@@73.52,2.88 ± 1.69 / 38.14 ± 0.46@@2.88,65.47 ± 0.78 / 47.72 ± 1.31@@65.47,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-8B'>Qwen/Qwen3-8B#no-thinking</a>,📝,3.08@@3.08,8190735360.0,151936.0,40960.0,✓,✗,41.10 ± 2.07 / 60.51 ± 1.65@@41.10,69.38 ± 1.29 / 57.27 ± 4.78@@69.38,5.90 ± 2.33 / 41.23 ± 2.14@@5.90,68.66 ± 1.98 / 49.02 ± 1.94@@68.66,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NousResearch/DeepHermes-3-Llama-3-8B-Preview'>NousResearch/DeepHermes-3-Llama-3-8B-Preview</a>,📝,3.08@@3.08,8030261248.0,128256.0,131072.0,✓,✗,39.78 ± 2.75 / 43.77 ± 1.62@@39.78,64.91 ± 1.65 / 61.03 ± 2.09@@64.91,8.90 ± 2.63 / 40.37 ± 3.31@@8.90,65.70 ± 1.71 / 42.89 ± 2.73@@65.70,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#low</a>,🤔,3.09@@3.09,21511953984.0,201088.0,131072.0,✓,✗,38.98 ± 3.62 / 59.25 ± 2.18@@38.98,65.48 ± 1.45 / 56.56 ± 3.78@@65.48,10.35 ± 2.00 / 40.56 ± 1.20@@10.35,57.02 ± 1.05 / 36.42 ± 1.10@@57.02,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/nvidia/mistral-nemo-minitron-8b-base'>nvidia/mistral-nemo-minitron-8b-base</a>,🧠,3.09@@3.09,8414105600.0,131072.0,8192.0,✓,✗,39.48 ± 3.86 / 56.83 ± 3.61@@39.48,66.18 ± 1.87 / 62.76 ± 2.46@@66.18,5.78 ± 1.69 / 47.83 ± 3.37@@5.78,69.30 ± 1.70 / 51.04 ± 1.82@@69.30,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/152334H/miqu-1-70b-sf'>152334H/miqu-1-70b-sf</a>,📝,3.09@@3.09,68976648192.0,32000.0,32764.0,✓,✗,46.82 ± 3.98 / 64.08 ± 2.59@@46.82,64.51 ± 1.13 / 47.67 ± 2.82@@64.51,10.27 ± 1.86 / 52.82 ± 1.97@@10.27,49.15 ± 3.23 / 22.39 ± 3.56@@49.15,-@@0,-@@0,-@@0,-@@0
<a href='https://ollama.com/library/gemma3:4b-it-q4_K_M'>ollama_chat/gemma3:4b-it-q4_K_M</a>,📝,3.11@@3.11,?,?,?,✓,✗,46.03 ± 2.40 / 62.39 ± 2.01@@46.03,60.19 ± 1.54 / 51.80 ± 1.70@@60.19,6.49 ± 1.85 / 48.38 ± 2.65@@6.49,66.35 ± 0.95 / 46.14 ± 1.36@@66.35,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/swiss-ai/Apertus-8B-Instruct-2509'>swiss-ai/Apertus-8B-Instruct-2509</a>,📝,3.11@@3.11,8053338176.0,131072.0,65536.0,✗,✗,44.55 ± 2.70 / 60.19 ± 1.80@@44.55,51.84 ± 2.92 / 38.86 ± 2.59@@51.84,8.30 ± 1.20 / 37.17 ± 1.00@@8.30,73.38 ± 1.51 / 51.04 ± 2.23@@73.38,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3n-E4B'>google/gemma-3n-E4B</a>,🧠,3.11@@3.11,7849978192.0,262400.0,?,✓,✗,47.30 ± 4.07 / 57.81 ± 3.36@@47.30,59.68 ± 1.69 / 54.77 ± 2.68@@59.68,4.43 ± 1.75 / 45.29 ± 3.54@@4.43,74.21 ± 1.64 / 55.64 ± 1.75@@74.21,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/OLMo-2-0325-32B-Instruct'>allenai/OLMo-2-0325-32B-Instruct</a>,📝,3.12@@3.12,32234279936.0,100352.0,4096.0,✗,✗,43.46 ± 3.34 / 62.27 ± 2.20@@43.46,66.03 ± 0.71 / 36.30 ± 2.01@@66.03,14.84 ± 2.25 / 53.98 ± 1.42@@14.84,35.56 ± 1.39 / 0.00 ± 0.00@@35.56,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/AI-Sweden-Models/ModernBERT-large'>AI-Sweden-Models/ModernBERT-large</a>,🔍,3.13@@3.13,394781696.0,50368.0,8192.0,✓,✗,12.81 ± 3.36 / 41.12 ± 2.55@@12.81,74.04 ± 3.96 / 74.84 ± 3.90@@74.04,19.11 ± 6.10 / 56.19 ± 3.88@@19.11,46.98 ± 1.30 / 33.29 ± 1.11@@46.98,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-8B'>Qwen/Qwen3-8B</a>,🤔,3.13@@3.13,8190735360.0,151936.0,40960.0,✓,✗,39.95 ± 3.56 / 58.63 ± 2.45@@39.95,60.23 ± 1.53 / 46.10 ± 3.52@@60.23,9.32 ± 2.49 / 52.99 ± 1.65@@9.32,64.57 ± 1.28 / 45.62 ± 2.02@@64.57,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mgoin/Nemotron-4-340B-Instruct-hf-FP8'>mgoin/Nemotron-4-340B-Instruct-hf-FP8</a>,📝,3.13@@3.13,341029195776.0,256000.0,4096.0,✓,✗,51.62 ± 10.21 / 62.71 ± 10.54@@51.62,55.31 ± 9.55 / 44.19 ± 6.59@@55.31,15.07 ± 1.77 / 54.46 ± 2.11@@15.07,36.19 ± 4.86 / 18.22 ± 3.26@@36.19,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-4b-it'>google/gemma-3-4b-it</a>,📝,3.14@@3.14,4300079472.0,262144.0,?,✓,✗,44.08 ± 1.80 / 61.73 ± 1.46@@44.08,56.48 ± 1.08 / 44.08 ± 2.33@@56.48,8.85 ± 2.08 / 44.20 ± 2.67@@8.85,64.94 ± 0.90 / 40.86 ± 1.74@@64.94,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct-DPO'>allenai/Olmo-3.1-32B-Instruct-DPO</a>,📝,3.15@@3.15,32233522176.0,100278.0,65536.0,✗,✗,34.62 ± 3.34 / 53.22 ± 2.17@@34.62,66.78 ± 1.94 / 54.17 ± 4.46@@66.78,12.31 ± 2.68 / 52.60 ± 2.27@@12.31,54.96 ± 11.43 / 32.63 ± 13.00@@54.96,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/norallm/normistral-11b-long'>norallm/normistral-11b-long</a>,🧠,3.17@@3.17,11429893120.0,51200.0,32768.0,✓,✗,40.26 ± 5.44 / 55.62 ± 6.04@@40.26,58.06 ± 2.11 / 56.11 ± 2.28@@58.06,6.14 ± 1.36 / 48.96 ± 2.15@@6.14,72.34 ± 2.40 / 52.96 ± 2.54@@72.34,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/zai-org/GLM-4.5-Air'>zai-org/GLM-4.5-Air#no-thinking</a>,📝,3.18@@3.18,110468824832.0,151552.0,131072.0,✓,✗,56.39 ± 1.95 / 67.58 ± 1.67@@56.39,66.72 ± 1.69 / 65.18 ± 1.83@@66.72,5.98 ± 2.11 / 34.65 ± 0.58@@5.98,33.48 ± 1.77 / 0.00 ± 0.00@@33.48,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mistralai/Mixtral-8x7B-Instruct-v0.1'>mistralai/Mixtral-8x7B-Instruct-v0.1</a>,📝,3.18@@3.18,46702792704.0,32000.0,32768.0,✓,✗,43.99 ± 2.94 / 59.58 ± 2.00@@43.99,63.43 ± 0.93 / 41.57 ± 2.20@@63.43,9.38 ± 2.05 / 51.75 ± 1.36@@9.38,49.54 ± 4.57 / 25.35 ± 3.98@@49.54,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2-9b'>google/gemma-2-9b</a>,🧠,3.18@@3.18,9241705984.0,256000.0,8192.0,✓,✗,44.70 ± 4.20 / 56.87 ± 2.26@@44.70,45.71 ± 4.33 / 42.13 ± 3.98@@45.71,8.55 ± 2.37 / 48.79 ± 4.39@@8.55,73.57 ± 2.40 / 52.96 ± 2.57@@73.57,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct'>allenai/Olmo-3.1-32B-Instruct</a>,📝,3.18@@3.18,32233522176.0,100278.0,65536.0,✗,✗,32.35 ± 3.67 / 52.61 ± 2.41@@32.35,67.36 ± 1.85 / 56.78 ± 4.01@@67.36,8.60 ± 2.90 / 52.33 ± 1.53@@8.60,58.36 ± 8.83 / 36.65 ± 10.46@@58.36,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct-SFT'>allenai/Olmo-3.1-32B-Instruct-SFT</a>,📝,3.19@@3.19,32233522176.0,100278.0,65536.0,✗,✗,32.01 ± 2.02 / 43.81 ± 1.47@@32.01,71.71 ± 1.19 / 67.40 ± 2.16@@71.71,9.33 ± 2.08 / 51.11 ± 2.94@@9.33,55.58 ± 11.38 / 35.71 ± 13.40@@55.58,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen1.5-14B-Chat'>Qwen/Qwen1.5-14B-Chat</a>,📝,3.20@@3.20,14167290880.0,152064.0,32768.0,✗,✗,35.58 ± 2.13 / 40.66 ± 1.73@@35.58,63.96 ± 1.28 / 46.17 ± 3.37@@63.96,8.85 ± 1.86 / 47.27 ± 3.20@@8.85,60.15 ± 4.81 / 39.93 ± 5.41@@60.15,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-4B'>Qwen/Qwen3-4B#no-thinking</a>,📝,3.22@@3.22,4022468096.0,151936.0,40960.0,✓,✗,30.99 ± 2.27 / 53.11 ± 1.83@@30.99,65.64 ± 1.65 / 50.01 ± 4.03@@65.64,7.35 ± 2.16 / 47.64 ± 2.67@@7.35,61.21 ± 1.54 / 41.97 ± 1.78@@61.21,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Llama-3.1-Tulu-3-8B-SFT'>allenai/Llama-3.1-Tulu-3-8B-SFT</a>,📝,3.22@@3.22,8030326784.0,128264.0,131072.0,✓,✗,32.94 ± 3.82 / 45.54 ± 2.70@@32.94,65.55 ± 1.71 / 63.80 ± 1.66@@65.55,4.38 ± 2.62 / 44.15 ± 2.12@@4.38,70.14 ± 1.71 / 50.40 ± 1.89@@70.14,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-4B'>Qwen/Qwen3-4B</a>,📝,3.22@@3.22,4022468096.0,151936.0,40960.0,✓,✗,30.99 ± 2.27 / 53.11 ± 1.83@@30.99,65.31 ± 1.66 / 49.15 ± 4.01@@65.31,7.33 ± 2.09 / 46.73 ± 2.65@@7.33,61.21 ± 1.54 / 41.97 ± 1.78@@61.21,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-0528-Qwen3-8B'>deepseek-ai/DeepSeek-R1-0528-Qwen3-8B</a>,🤔,3.23@@3.23,8190735360.0,151936.0,131072.0,✓,✗,43.10 ± 2.74 / 61.37 ± 2.00@@43.10,64.63 ± 1.13 / 48.11 ± 1.64@@64.63,5.35 ± 2.92 / 50.37 ± 1.87@@5.35,52.92 ± 1.40 / 33.07 ± 1.86@@52.92,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-3B'>deepcogito/cogito-v1-preview-llama-3B</a>,📝,3.24@@3.24,3606752256.0,128256.0,131072.0,✓,✗,37.21 ± 4.00 / 55.75 ± 3.17@@37.21,57.20 ± 2.19 / 45.40 ± 3.91@@57.20,5.99 ± 2.85 / 42.40 ± 2.39@@5.99,67.21 ± 1.14 / 47.02 ± 1.57@@67.21,-@@0,-@@0,-@@0,-@@0
<a href='https://ollama.com/library/hf.co'>ollama_chat/hf.co/google/gemma-3-4b-it-qat-q4_0-gguf</a>,📝,3.24@@3.24,3880099328.0,?,131072.0,✓,✗,44.31 ± 2.51 / 62.48 ± 1.39@@44.31,59.74 ± 1.20 / 50.16 ± 1.65@@59.74,4.20 ± 1.03 / 35.66 ± 1.06@@4.20,63.65 ± 1.23 / 42.85 ± 1.32@@63.65,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/speakleash/Bielik-11B-v2.3-Instruct'>speakleash/Bielik-11B-v2.3-Instruct</a>,📝,3.24@@3.24,11168796672.0,32128.0,32768.0,✓,✓,38.35 ± 2.10 / 57.87 ± 1.46@@38.35,70.83 ± 1.47 / 67.77 ± 1.52@@70.83,6.62 ± 1.57 / 52.37 ± 1.34@@6.62,52.79 ± 7.91 / 32.29 ± 8.18@@52.79,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/baidu/ERNIE-4.5-21B-A3B-PT'>baidu/ERNIE-4.5-21B-A3B-PT</a>,📝,3.25@@3.25,21948655808.0,103424.0,131072.0,✓,✗,40.13 ± 3.19 / 54.52 ± 2.79@@40.13,60.78 ± 1.48 / 55.33 ± 2.20@@60.78,4.88 ± 2.12 / 45.31 ± 3.54@@4.88,64.99 ± 8.51 / 45.59 ± 8.65@@64.99,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/senseable/WestLake-7B-v2'>senseable/WestLake-7B-v2</a>,🧠,3.27@@3.27,7241732096.0,32000.0,4096.0,✗,✗,32.04 ± 5.67 / 52.70 ± 5.03@@32.04,67.52 ± 1.16 / 63.37 ± 1.90@@67.52,5.66 ± 1.71 / 49.39 ± 2.89@@5.66,60.27 ± 1.30 / 40.07 ± 2.06@@60.27,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/rembert'>google/rembert</a>,🔍,3.27@@3.27,575922690.0,250300.0,256.0,✓,✗,0.04 ± 3.09 / 17.28 ± 2.02@@0.04,87.35 ± 0.94 / 87.65 ± 0.94@@87.35,14.65 ± 11.12 / 46.36 ± 10.23@@14.65,48.41 ± 2.09 / 36.10 ± 1.91@@48.41,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/CohereForAI/c4ai-command-r-v01'>CohereForAI/c4ai-command-r-v01</a>,📝,3.27@@3.27,34980831232.0,256000.0,8192.0,✗,✗,44.01 ± 1.86 / 55.97 ± 2.61@@44.01,64.53 ± 1.51 / 50.53 ± 3.29@@64.53,2.39 ± 1.56 / 38.90 ± 2.09@@2.39,58.25 ± 3.25 / 34.84 ± 3.88@@58.25,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/norallm/normistral-11b-warm'>norallm/normistral-11b-warm</a>,🧠,3.28@@3.28,11429893120.0,51200.0,1024000.0,✓,✗,38.97 ± 8.00 / 50.43 ± 9.53@@38.97,57.46 ± 3.06 / 55.20 ± 2.09@@57.46,2.49 ± 1.53 / 47.81 ± 2.02@@2.49,68.75 ± 6.46 / 49.48 ± 6.39@@68.75,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-4B-Thinking-2507'>Qwen/Qwen3-4B-Thinking-2507</a>,🤔,3.29@@3.29,4022468096.0,151936.0,262144.0,✓,✗,33.81 ± 2.92 / 53.61 ± 2.28@@33.81,75.61 ± 1.24 / 72.67 ± 1.08@@75.61,1.61 ± 2.48 / 38.00 ± 3.03@@1.61,58.06 ± 2.60 / 39.86 ± 2.53@@58.06,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-4.0-micro'>ibm-granite/granite-4.0-micro</a>,📝,3.29@@3.29,3402836480.0,100352.0,131072.0,✓,✗,36.69 ± 4.43 / 57.16 ± 3.06@@36.69,60.66 ± 2.10 / 51.87 ± 3.46@@60.66,9.59 ± 2.28 / 51.87 ± 3.67@@9.59,50.25 ± 4.96 / 32.20 ± 6.07@@50.25,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/tiiuae/Falcon3-7B-Instruct'>tiiuae/Falcon3-7B-Instruct</a>,📝,3.29@@3.29,7455550464.0,131072.0,32768.0,✓,✗,31.50 ± 3.17 / 51.49 ± 1.88@@31.50,59.19 ± 1.96 / 56.32 ± 2.08@@59.19,7.30 ± 1.78 / 51.03 ± 1.84@@7.30,60.96 ± 1.47 / 43.44 ± 1.59@@60.96,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NbAiLab/nb-roberta-base-scandi-1e4'>NbAiLab/nb-roberta-base-scandi-1e4</a>,🔍,3.30@@3.30,278295700.0,250002.0,514.0,✓,✗,1.82 ± 4.95 / 27.28 ± 4.50@@1.82,89.53 ± 1.01 / 89.89 ± 0.78@@89.53,18.08 ± 8.98 / 54.90 ± 5.79@@18.08,30.08 ± 4.53 / 21.91 ± 3.32@@30.08,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-4-Scout-17B-16E'>meta-llama/Llama-4-Scout-17B-16E</a>,📝,3.30@@3.30,108641793536.0,200000.0,?,✓,✗,53.16 ± 3.21 / 64.75 ± 2.70@@53.16,77.46 ± 1.09 / 75.23 ± 1.63@@77.46,2.74 ± 2.31 / 37.35 ± 4.00@@2.74,23.83 ± 3.63 / 0.05 ± 0.06@@23.83,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NbAiLab/nb-roberta-base-ncc-plus-scandi-2e4'>NbAiLab/nb-roberta-base-ncc-plus-scandi-2e4</a>,🔍,3.30@@3.30,278045186.0,250002.0,514.0,✓,✗,2.82 ± 8.09 / 29.64 ± 6.56@@2.82,88.84 ± 0.74 / 89.27 ± 0.57@@88.84,18.20 ± 10.50 / 54.43 ± 6.65@@18.20,31.18 ± 1.66 / 22.39 ± 1.26@@31.18,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/CohereForAI/c4ai-command-r7b-12-2024'>CohereForAI/c4ai-command-r7b-12-2024</a>,📝,3.30@@3.30,8028033024.0,256000.0,4096.0,✗,✗,32.19 ± 3.15 / 49.36 ± 2.50@@32.19,65.58 ± 1.11 / 57.44 ± 3.34@@65.58,4.98 ± 2.01 / 50.54 ± 1.92@@4.98,64.22 ± 2.51 / 46.91 ± 3.16@@64.22,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NorwAI/NorwAI-Mixtral-8x7B'>NorwAI/NorwAI-Mixtral-8x7B</a>,🧠,3.30@@3.30,46997647360.0,67993.0,32768.0,✓,✗,31.36 ± 5.40 / 50.13 ± 5.67@@31.36,62.60 ± 3.09 / 54.91 ± 2.40@@62.60,5.21 ± 3.15 / 46.32 ± 4.42@@5.21,62.48 ± 2.01 / 45.33 ± 1.66@@62.48,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/swiss-ai/Apertus-70B-2509'>swiss-ai/Apertus-70B-2509</a>,🧠,3.30@@3.30,70599864480.0,131072.0,65536.0,✓,✗,28.04 ± 4.67 / 47.11 ± 5.44@@28.04,64.43 ± 1.56 / 59.09 ± 2.27@@64.43,2.58 ± 1.97 / 33.67 ± 0.66@@2.58,76.66 ± 1.79 / 58.10 ± 1.96@@76.66,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-4B-Instruct-2507'>Qwen/Qwen3-4B-Instruct-2507</a>,📝,3.30@@3.30,4022468096.0,151936.0,262144.0,✓,✗,32.53 ± 2.91 / 53.27 ± 1.95@@32.53,61.17 ± 2.10 / 38.44 ± 3.53@@61.17,4.71 ± 1.31 / 48.39 ± 1.30@@4.71,65.90 ± 1.41 / 47.83 ± 1.69@@65.90,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/OLMo-2-1124-13B-Instruct'>allenai/OLMo-2-1124-13B-Instruct</a>,📝,3.31@@3.31,13716198400.0,100352.0,4096.0,✓,✗,27.93 ± 2.91 / 51.51 ± 2.01@@27.93,65.82 ± 1.72 / 49.44 ± 2.63@@65.82,6.01 ± 1.96 / 51.54 ± 1.72@@6.01,62.25 ± 1.79 / 43.88 ± 1.85@@62.25,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.1-8B'>meta-llama/Llama-3.1-8B</a>,🧠,3.31@@3.31,8030261248.0,128256.0,131072.0,✓,✗,36.27 ± 4.46 / 53.00 ± 5.41@@36.27,63.76 ± 3.58 / 62.37 ± 2.89@@63.76,0.51 ± 2.35 / 38.98 ± 4.12@@0.51,71.82 ± 1.36 / 51.33 ± 1.67@@71.82,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/01-ai/Yi-1.5-34B'>01-ai/Yi-1.5-34B</a>,🧠,3.31@@3.31,34388917248.0,64000.0,4096.0,✓,✗,28.46 ± 3.50 / 50.66 ± 3.59@@28.46,57.55 ± 1.72 / 55.99 ± 1.92@@57.55,5.25 ± 2.09 / 48.08 ± 4.57@@5.25,66.92 ± 1.64 / 50.70 ± 1.98@@66.92,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/tiiuae/Falcon3-10B-Instruct'>tiiuae/Falcon3-10B-Instruct</a>,📝,3.32@@3.32,10305653760.0,131072.0,32768.0,✓,✗,34.03 ± 5.09 / 54.16 ± 3.24@@34.03,58.59 ± 1.76 / 52.23 ± 2.47@@58.59,4.27 ± 2.66 / 50.87 ± 1.80@@4.27,66.59 ± 1.97 / 47.88 ± 2.40@@66.59,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/jonfd/electra-small-nordic'>jonfd/electra-small-nordic</a>,🔍,3.32@@3.32,21943938.0,96105.0,128.0,✓,✗,-0.16 ± 3.99 / 22.65 ± 3.79@@-0.16,85.80 ± 0.25 / 86.58 ± 0.26@@85.80,30.88 ± 2.36 / 63.79 ± 1.33@@30.88,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NorwAI/NorwAI-Mixtral-8x7B-instruct'>NorwAI/NorwAI-Mixtral-8x7B-instruct</a>,📝,3.33@@3.33,46997647360.0,67993.0,32768.0,✓,✗,40.74 ± 5.37 / 57.33 ± 4.26@@40.74,58.62 ± 3.34 / 53.80 ± 3.15@@58.62,5.58 ± 2.68 / 45.68 ± 4.79@@5.58,52.48 ± 5.80 / 28.04 ± 7.49@@52.48,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/jhu-clsp/mmBERT-base'>jhu-clsp/mmBERT-base</a>,🔍,3.34@@3.34,307531778.0,256000.0,8192.0,✓,✗,10.48 ± 4.69 / 38.37 ± 4.45@@10.48,84.83 ± 0.97 / 85.26 ± 0.78@@84.83,13.52 ± 4.51 / 55.08 ± 3.01@@13.52,36.53 ± 2.19 / 24.79 ± 2.04@@36.53,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-2-70b-hf'>meta-llama/Llama-2-70b-hf</a>,🧠,3.34@@3.34,68976653312.0,32000.0,4096.0,✓,✗,36.30 ± 7.56 / 51.50 ± 5.47@@36.30,64.10 ± 2.90 / 63.02 ± 2.72@@64.10,0.00 ± 0.00 / 33.26 ± 0.54@@0.00,67.10 ± 2.19 / 50.14 ± 1.98@@67.10,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/CohereForAI/aya-23-35B'>CohereForAI/aya-23-35B</a>,📝,3.35@@3.35,34980831232.0,256000.0,8192.0,✗,✗,23.97 ± 4.20 / 41.63 ± 4.21@@23.97,65.40 ± 1.60 / 56.65 ± 3.32@@65.40,3.89 ± 1.93 / 50.52 ± 0.83@@3.89,64.91 ± 1.68 / 47.14 ± 1.73@@64.91,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2'>nvidia/NVIDIA-Nemotron-Nano-9B-v2</a>,🤔,3.35@@3.35,8888227328.0,131072.0,131072.0,✓,✗,36.60 ± 4.05 / 56.53 ± 2.69@@36.60,54.05 ± 2.08 / 47.66 ± 2.13@@54.05,5.23 ± 2.28 / 51.95 ± 1.13@@5.23,58.14 ± 1.43 / 40.96 ± 1.90@@58.14,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-4.1-nano'>gpt-4.1-nano-2025-04-14 (zero-shot, val)</a>",📝,3.35@@3.35,?,?,1047576.0,✓,✗,34.71 ± 3.82 / 41.78 ± 3.10@@34.71,36.19 ± 1.37 / 22.24 ± 0.82@@36.19,13.10 ± 3.14 / 56.11 ± 1.59@@13.10,64.26 ± 1.58 / 40.58 ± 1.69@@64.26,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/upstage/SOLAR-10.7B-v1.0'>upstage/SOLAR-10.7B-v1.0</a>,🧠,3.36@@3.36,10731524096.0,32000.0,4096.0,✓,✗,31.41 ± 7.13 / 51.31 ± 6.06@@31.41,70.09 ± 1.82 / 68.41 ± 1.92@@70.09,0.00 ± 0.00 / 33.26 ± 0.54@@0.00,65.11 ± 1.96 / 49.93 ± 1.89@@65.11,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/jhu-clsp/mmBERT-small'>jhu-clsp/mmBERT-small</a>,🔍,3.37@@3.37,140642306.0,256000.0,8192.0,✓,✗,6.25 ± 4.93 / 35.97 ± 3.41@@6.25,84.25 ± 0.57 / 84.66 ± 0.50@@84.25,16.78 ± 4.10 / 56.83 ± 2.97@@16.78,25.86 ± 1.88 / 16.33 ± 1.26@@25.86,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/CohereForAI/aya-expanse-8b'>CohereForAI/aya-expanse-8b</a>,📝,3.37@@3.37,8028033024.0,256000.0,8192.0,✗,✗,29.67 ± 4.94 / 52.03 ± 3.40@@29.67,65.04 ± 1.76 / 47.59 ± 4.91@@65.04,5.12 ± 1.16 / 51.09 ± 0.89@@5.12,56.89 ± 3.51 / 38.83 ± 3.81@@56.89,-@@0,-@@0,-@@0,-@@0
