<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,<a id=9 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=10 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=11 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=12 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=13 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,<a id=14 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>,<a id=15 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,
<a href='https://hf.co/utter-project/EuroLLM-9B'>utter-project/EuroLLM-9B</a>,🧠,2.30@@2.30,N/A,9152319488.0,128000.0,4096.0,✓,✗,93.97 ± 0.45 / 96.97 ± 0.22@@93.97,48.47 ± 2.33 / 42.64 ± 1.45@@48.47,25.81 ± 3.71 / 52.83 ± 4.69@@25.81,71.25 ± 1.48 / 43.59 ± 0.67@@71.25,67.43 ± 0.39 / 23.16 ± 0.55@@67.43,31.65 ± 0.73 / 48.46 ± 0.56@@31.65,23.25 ± 1.88 / 40.74 ± 1.72@@23.25,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000
<a href='https://hf.co/allenai/Olmo-3-1025-7B'>allenai/Olmo-3-1025-7B</a>,🧠,2.31@@2.31,N/A,7298011136.0,100278.0,65536.0,✓,✗,91.93 ± 0.84 / 95.89 ± 0.45@@91.93,44.24 ± 1.35 / 35.23 ± 2.91@@44.24,33.41 ± 2.34 / 65.29 ± 1.47@@33.41,76.10 ± 1.03 / 48.30 ± 0.99@@76.10,65.60 ± 0.33 / 19.34 ± 0.62@@65.60,32.05 ± 0.60 / 49.02 ± 0.49@@32.05,25.17 ± 0.65 / 43.49 ± 0.54@@25.17,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/lightonai/alfred-40b-1023'>lightonai/alfred-40b-1023</a>,📝,2.32@@2.32,?,?,65024.0,?,✓,✗,90.00 ± 0.98 / 94.84 ± 0.54@@90.00,50.50 ± 2.21 / 47.48 ± 2.78@@50.50,33.03 ± 3.72 / 61.82 ± 5.01@@33.03,75.13 ± 0.89 / 47.73 ± 0.89@@75.13,66.72 ± 0.22 / 20.68 ± 0.46@@66.72,24.72 ± 0.58 / 42.71 ± 0.44@@24.72,18.89 ± 1.03 / 38.96 ± 0.74@@18.89,15.9.1.dev0@@150901,15.9.1.dev0@@150901,15.9.1.dev0@@150901,15.9.1.dev0@@150901,15.9.1.dev0@@150901,15.9.1.dev0@@150901,15.9.1.dev0@@150901
<a href='https://hf.co/google/gemma-3-4b-pt'>google/gemma-3-4b-pt</a>,🧠,2.33@@2.33,N/A,4300079472.0,262144.0,8192.0,✓,✗,91.00 ± 1.23 / 95.34 ± 0.68@@91.00,43.79 ± 2.28 / 41.90 ± 2.07@@43.79,33.07 ± 3.83 / 63.68 ± 3.23@@33.07,69.32 ± 2.52 / 43.68 ± 1.54@@69.32,66.01 ± 1.02 / 21.10 ± 1.52@@66.01,36.18 ± 1.30 / 51.87 ± 1.03@@36.18,22.68 ± 1.76 / 40.99 ± 1.43@@22.68,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/kurakurai/Luth-1.7B-Instruct'>kurakurai/Luth-1.7B-Instruct</a>,📝,2.33@@2.33,0.29,1720574976.0,151936.0,40960.0,✗,✗,88.39 ± 0.86 / 94.09 ± 0.45@@88.39,43.14 ± 1.59 / 37.90 ± 1.96@@43.14,30.37 ± 1.85 / 61.11 ± 1.03@@30.37,67.36 ± 0.99 / 38.31 ± 0.68@@67.36,65.78 ± 0.12 / 15.79 ± 0.19@@65.78,35.66 ± 1.26 / 51.68 ± 0.91@@35.66,34.79 ± 1.51 / 50.21 ± 1.25@@34.79,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500
<a href='https://hf.co/ibm-granite/granite-3.0-8b-instruct'>ibm-granite/granite-3.0-8b-instruct</a>,📝,2.33@@2.33,?,8170848256.0,49155.0,4096.0,✓,✗,90.20 ± 2.55 / 95.05 ± 1.31@@90.20,41.76 ± 1.83 / 36.24 ± 1.91@@41.76,27.60 ± 3.08 / 60.17 ± 3.19@@27.60,72.15 ± 1.57 / 45.88 ± 1.10@@72.15,66.82 ± 0.11 / 19.77 ± 0.22@@66.82,34.73 ± 0.66 / 50.70 ± 0.53@@34.73,32.95 ± 1.24 / 48.66 ± 1.25@@32.95,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,14.3.0.dev0@@140300,14.3.0.dev0@@140300,14.3.0.dev0@@140300
<a href='https://hf.co/allenai/OLMo-2-1124-13B'>allenai/OLMo-2-1124-13B</a>,🧠,2.35@@2.35,N/A,13716198400.0,100352.0,4096.0,✓,✗,95.75 ± 0.55 / 97.87 ± 0.28@@95.75,51.05 ± 2.03 / 48.31 ± 2.17@@51.05,15.84 ± 6.38 / 44.55 ± 6.21@@15.84,76.03 ± 0.70 / 48.09 ± 0.48@@76.03,66.06 ± 0.73 / 21.41 ± 0.94@@66.06,34.08 ± 1.19 / 50.35 ± 0.91@@34.08,23.27 ± 1.27 / 41.76 ± 1.08@@23.27,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://ollama.com/library/hf.co'>ollama_chat/hf.co/google/gemma-3-4b-it-qat-q4_0-gguf</a>,📝,2.36@@2.36,?,3880099328.0,?,131072.0,✓,✗,90.58 ± 0.73 / 95.21 ± 0.40@@90.58,56.62 ± 1.46 / 48.32 ± 1.60@@56.62,33.36 ± 2.09 / 64.54 ± 1.37@@33.36,61.49 ± 0.98 / 31.93 ± 0.72@@61.49,65.69 ± 0.09 / 16.66 ± 0.22@@65.69,28.51 ± 0.94 / 44.70 ± 0.76@@28.51,20.09 ± 2.40 / 38.84 ± 2.28@@20.09,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/mistralai/Mistral-7B-v0.3'>mistralai/Mistral-7B-v0.3</a>,🧠,2.37@@2.37,N/A,7248023552.0,32768.0,32768.0,✓,✗,94.49 ± 0.70 / 97.23 ± 0.36@@94.49,51.03 ± 2.01 / 49.75 ± 2.04@@51.03,26.13 ± 1.39 / 61.72 ± 0.76@@26.13,70.83 ± 2.00 / 44.91 ± 1.64@@70.83,65.70 ± 1.22 / 20.85 ± 1.56@@65.70,28.58 ± 1.10 / 45.55 ± 0.94@@28.58,18.17 ± 1.46 / 36.77 ± 1.37@@18.17,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/mistralai/Mistral-7B-v0.1'>mistralai/Mistral-7B-v0.1</a>,🧠,2.37@@2.37,N/A,7241732096.0,32000.0,4096.0,✓,✗,93.07 ± 0.77 / 96.49 ± 0.40@@93.07,50.27 ± 1.78 / 48.27 ± 1.97@@50.27,27.64 ± 1.98 / 62.45 ± 1.15@@27.64,71.88 ± 1.70 / 46.57 ± 1.39@@71.88,65.47 ± 1.39 / 20.15 ± 2.09@@65.47,29.57 ± 0.86 / 46.69 ± 0.76@@29.57,16.25 ± 1.93 / 36.18 ± 1.39@@16.25,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000
<a href='https://hf.co/utter-project/EuroLLM-22B-2512'>utter-project/EuroLLM-22B-2512</a>,🧠,2.37@@2.37,N/A,22637328384.0,128000.0,32768.0,✓,✗,92.64 ± 1.29 / 96.21 ± 0.69@@92.64,52.11 ± 1.38 / 50.00 ± 1.56@@52.11,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,73.65 ± 1.91 / 46.17 ± 1.51@@73.65,67.62 ± 0.53 / 23.96 ± 0.86@@67.62,44.76 ± 0.71 / 58.23 ± 0.63@@44.76,30.83 ± 3.53 / 45.26 ± 3.30@@30.83,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/utter-project/EuroLLM-9B-Instruct'>utter-project/EuroLLM-9B-Instruct</a>,📝,2.37@@2.37,0.57,9152319488.0,128000.0,4096.0,✗,✗,92.98 ± 0.43 / 96.47 ± 0.22@@92.98,44.30 ± 1.84 / 35.23 ± 2.39@@44.30,25.29 ± 2.39 / 52.64 ± 2.91@@25.29,68.47 ± 2.44 / 42.15 ± 1.82@@68.47,66.25 ± 0.09 / 16.45 ± 0.08@@66.25,34.70 ± 0.64 / 51.04 ± 0.49@@34.70,28.48 ± 2.20 / 45.09 ± 1.92@@28.48,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,15.0.0@@150000,15.0.0@@150000
<a href='https://ollama.com/library/gemma3:4b-it-q4_K_M'>ollama_chat/gemma3:4b-it-q4_K_M</a>,📝,2.38@@2.38,?,?,?,?,✓,✗,92.08 ± 0.53 / 96.02 ± 0.27@@92.08,54.17 ± 1.28 / 49.52 ± 1.32@@54.17,31.04 ± 1.84 / 63.18 ± 1.28@@31.04,59.83 ± 1.13 / 29.71 ± 1.01@@59.83,65.60 ± 0.12 / 16.91 ± 0.33@@65.60,31.62 ± 0.76 / 48.22 ± 0.58@@31.62,20.85 ± 1.96 / 39.78 ± 1.62@@20.85,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B-Base'>HuggingFaceTB/SmolLM3-3B-Base</a>,🧠,2.39@@2.39,N/A,3075098624.0,128256.0,65536.0,✓,✗,90.97 ± 0.94 / 95.37 ± 0.51@@90.97,51.23 ± 1.97 / 49.27 ± 2.35@@51.23,22.19 ± 5.38 / 47.29 ± 5.07@@22.19,66.33 ± 2.07 / 39.21 ± 1.07@@66.33,64.74 ± 1.09 / 18.87 ± 1.35@@64.74,33.97 ± 0.93 / 49.72 ± 0.82@@33.97,22.32 ± 1.99 / 39.83 ± 2.30@@22.32,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/ibm-granite/granite-4.0-h-tiny'>ibm-granite/granite-4.0-h-tiny</a>,📝,2.39@@2.39,0.01,6939037248.0,100352.0,131072.0,✓,✗,92.54 ± 0.73 / 96.22 ± 0.38@@92.54,53.75 ± 2.21 / 44.81 ± 2.44@@53.75,35.39 ± 4.31 / 60.40 ± 4.15@@35.39,23.00 ± 2.53 / 1.48 ± 1.30@@23.00,65.91 ± 0.39 / 17.29 ± 0.36@@65.91,41.91 ± 1.20 / 56.03 ± 0.92@@41.91,41.94 ± 2.23 / 54.84 ± 2.02@@41.94,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/BSC-LT/ALIA-40b'>BSC-LT/ALIA-40b</a>,🧠,2.43@@2.43,N/A,40433885184.0,256000.0,32768.0,✓,✗,93.40 ± 1.16 / 96.63 ± 0.61@@93.40,58.38 ± 1.21 / 56.42 ± 1.25@@58.38,2.16 ± 1.26 / 33.61 ± 0.37@@2.16,69.83 ± 0.84 / 39.29 ± 1.05@@69.83,64.46 ± 1.17 / 19.32 ± 1.39@@64.46,41.50 ± 0.90 / 54.48 ± 0.99@@41.50,26.64 ± 2.86 / 41.64 ± 2.46@@26.64,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/tiiuae/falcon-11B'>tiiuae/falcon-11B</a>,📝,2.43@@2.43,?,11102822400.0,65024.0,8192.0,✓,✗,93.19 ± 0.63 / 96.58 ± 0.32@@93.19,50.25 ± 1.92 / 48.42 ± 1.98@@50.25,33.10 ± 3.08 / 62.78 ± 3.29@@33.10,47.12 ± 8.60 / 21.59 ± 7.52@@47.12,65.29 ± 0.41 / 17.24 ± 0.65@@65.29,29.04 ± 1.15 / 46.08 ± 0.82@@29.04,27.77 ± 2.47 / 44.56 ± 2.51@@27.77,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/swiss-ai/Apertus-70B-2509'>swiss-ai/Apertus-70B-2509</a>,🧠,2.45@@2.45,N/A,70599864480.0,131072.0,65536.0,✓,✗,58.47 ± 7.12 / 73.51 ± 6.01@@58.47,48.67 ± 1.44 / 46.66 ± 1.56@@48.67,8.78 ± 4.32 / 37.17 ± 3.67@@8.78,73.56 ± 2.24 / 47.57 ± 1.91@@73.56,67.67 ± 0.81 / 24.02 ± 1.27@@67.67,43.06 ± 1.64 / 56.36 ± 1.24@@43.06,37.04 ± 0.85 / 50.69 ± 0.94@@37.04,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#high</a>,🤔,2.45@@2.45,?,21511953984.0,201088.0,131072.0,✓,✗,89.83 ± 0.85 / 94.88 ± 0.44@@89.83,45.47 ± 1.44 / 42.20 ± 1.31@@45.47,30.17 ± 1.99 / 62.18 ± 1.00@@30.17,59.21 ± 0.35 / 32.88 ± 0.47@@59.21,45.95 ± 1.31 / 9.68 ± 0.24@@45.95,67.98 ± 1.89 / 75.03 ± 1.60@@67.98,50.39 ± 0.98 / 62.01 ± 0.80@@50.39,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700
<a href='https://hf.co/arcee-ai/AFM-4.5B-Base'>arcee-ai/AFM-4.5B-Base</a>,🧠,2.47@@2.47,N/A,4619184640.0,128004.0,65536.0,✓,✗,91.30 ± 0.82 / 95.63 ± 0.42@@91.30,46.37 ± 1.71 / 39.99 ± 2.80@@46.37,18.90 ± 1.25 / 44.88 ± 2.42@@18.90,69.43 ± 2.07 / 42.23 ± 1.36@@69.43,65.42 ± 0.76 / 19.43 ± 1.05@@65.42,32.01 ± 0.85 / 48.53 ± 0.72@@32.01,18.62 ± 1.78 / 37.55 ± 1.43@@18.62,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/google/gemma-7b'>google/gemma-7b</a>,🧠,2.47@@2.47,N/A,8537680896.0,256000.0,8192.0,✓,✗,90.08 ± 1.34 / 94.83 ± 0.75@@90.08,32.40 ± 3.29 / 30.87 ± 2.96@@32.40,20.89 ± 3.41 / 49.42 ± 3.81@@20.89,72.77 ± 1.89 / 47.16 ± 1.25@@72.77,66.40 ± 1.08 / 21.93 ± 1.59@@66.40,41.01 ± 1.26 / 54.34 ± 1.29@@41.01,26.39 ± 2.08 / 40.68 ± 1.95@@26.39,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/mistralai/Voxtral-Mini-3B-2507'>mistralai/Voxtral-Mini-3B-2507</a>,📝,2.47@@2.47,?,4676271104.0,131072.0,?,✓,✗,92.12 ± 0.75 / 96.05 ± 0.38@@92.12,53.67 ± 1.75 / 49.29 ± 2.03@@53.67,16.72 ± 2.31 / 45.76 ± 2.61@@16.72,70.85 ± 2.64 / 45.53 ± 1.98@@70.85,53.05 ± 17.30 / 15.56 ± 5.08@@53.05,36.49 ± 1.21 / 52.04 ± 0.96@@36.49,43.06 ± 0.68 / 56.55 ± 0.69@@43.06,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B</a>,📝,2.47@@2.47,?,2031739904.0,151936.0,40960.0,✓,✗,86.91 ± 0.97 / 93.27 ± 0.54@@86.91,41.10 ± 1.69 / 35.49 ± 1.98@@41.10,29.27 ± 1.64 / 59.38 ± 1.64@@29.27,63.55 ± 1.30 / 38.00 ± 0.85@@63.55,65.63 ± 0.08 / 15.10 ± 0.13@@65.63,31.31 ± 1.41 / 48.24 ± 1.33@@31.31,24.02 ± 1.03 / 41.89 ± 1.31@@24.02,16.1.1.dev0@@160101,16.1.1.dev0@@160101,16.1.1.dev0@@160101,16.1.1.dev0@@160101,16.1.1.dev0@@160101,16.1.1.dev0@@160101,16.1.1.dev0@@160101
<a href='https://hf.co/allenai/OLMo-2-1124-7B'>allenai/OLMo-2-1124-7B</a>,🧠,2.47@@2.47,N/A,7298617344.0,100352.0,4096.0,✓,✗,91.34 ± 0.76 / 95.53 ± 0.42@@91.34,43.39 ± 1.57 / 37.68 ± 1.84@@43.39,24.18 ± 3.27 / 57.55 ± 4.70@@24.18,76.56 ± 0.39 / 49.57 ± 0.94@@76.56,65.35 ± 0.89 / 20.06 ± 1.21@@65.35,27.88 ± 1.01 / 45.37 ± 0.76@@27.88,12.22 ± 0.89 / 32.23 ± 0.75@@12.22,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/allenai/OLMo-2-1124-7B-Instruct'>allenai/OLMo-2-1124-7B-Instruct</a>,📝,2.49@@2.49,?,7298617344.0,100352.0,4096.0,✓,✗,92.25 ± 0.69 / 96.09 ± 0.36@@92.25,39.57 ± 1.54 / 30.31 ± 1.53@@39.57,27.77 ± 1.83 / 60.97 ± 1.74@@27.77,62.32 ± 1.48 / 36.50 ± 0.64@@62.32,65.53 ± 0.08 / 15.82 ± 0.29@@65.53,28.08 ± 1.13 / 45.68 ± 0.85@@28.08,26.66 ± 1.29 / 44.68 ± 0.91@@26.66,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/CohereForAI/aya-23-8B'>CohereForAI/aya-23-8B</a>,📝,2.49@@2.49,?,8028033024.0,256000.0,8192.0,✗,✗,94.35 ± 0.53 / 97.17 ± 0.27@@94.35,51.36 ± 1.92 / 49.95 ± 1.85@@51.36,15.72 ± 1.97 / 54.58 ± 3.04@@15.72,65.00 ± 0.67 / 38.05 ± 0.74@@65.00,64.41 ± 0.49 / 16.19 ± 0.65@@64.41,21.88 ± 1.58 / 40.95 ± 1.38@@21.88,28.93 ± 3.41 / 44.70 ± 3.41@@28.93,15.10.0@@151000,15.10.0@@151000,15.10.0@@151000,15.10.0@@151000,15.10.0@@151000,15.10.0@@151000,15.10.0@@151000
<a href='https://hf.co/Qwen/Qwen2.5-1.5B-Instruct'>Qwen/Qwen2.5-1.5B-Instruct</a>,📝,2.50@@2.50,0.09,1543714304.0,151936.0,32768.0,✓,✗,82.89 ± 1.92 / 91.38 ± 1.00@@82.89,44.44 ± 1.35 / 35.89 ± 1.31@@44.44,14.75 ± 2.08 / 47.28 ± 3.14@@14.75,65.08 ± 1.05 / 38.74 ± 0.67@@65.08,65.68 ± 0.10 / 17.30 ± 0.40@@65.68,31.26 ± 0.65 / 48.26 ± 0.51@@31.26,34.27 ± 1.23 / 50.70 ± 0.93@@34.27,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/google/gemma-2-2b-it'>google/gemma-2-2b-it</a>,📝,2.50@@2.50,?,2614341888.0,256000.0,8192.0,✓,✗,91.56 ± 0.70 / 95.73 ± 0.36@@91.56,35.88 ± 2.00 / 28.99 ± 2.19@@35.88,23.71 ± 1.36 / 58.37 ± 0.94@@23.71,64.97 ± 0.82 / 34.93 ± 0.57@@64.97,65.64 ± 0.12 / 16.14 ± 0.17@@65.64,26.36 ± 1.08 / 44.47 ± 0.83@@26.36,33.73 ± 1.52 / 49.94 ± 1.29@@33.73,15.4.1.dev0@@150401,15.4.1.dev0@@150401,15.4.1.dev0@@150401,15.4.1.dev0@@150401,15.4.1.dev0@@150401,15.4.1.dev0@@150401,15.4.1@@150401
<a href='https://hf.co/occiglot/occiglot-7b-eu5'>occiglot/occiglot-7b-eu5</a>,🧠,2.51@@2.51,N/A,7241732096.0,32000.0,4096.0,✓,✗,94.68 ± 0.72 / 97.32 ± 0.37@@94.68,46.81 ± 1.38 / 44.71 ± 1.54@@46.81,19.58 ± 2.62 / 55.28 ± 3.00@@19.58,71.16 ± 1.77 / 46.24 ± 1.65@@71.16,66.53 ± 0.78 / 22.14 ± 1.13@@66.53,21.82 ± 1.12 / 39.08 ± 0.95@@21.82,8.54 ± 1.61 / 30.63 ± 1.27@@8.54,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000
<a href='https://hf.co/meta-llama/Llama-2-13b-hf'>meta-llama/Llama-2-13b-hf</a>,🧠,2.53@@2.53,N/A,13015866880.0,32000.0,4096.0,✓,✗,91.53 ± 1.37 / 95.64 ± 0.75@@91.53,50.45 ± 2.39 / 49.33 ± 2.58@@50.45,13.39 ± 4.37 / 44.91 ± 6.75@@13.39,73.23 ± 1.28 / 46.86 ± 0.75@@73.23,65.69 ± 1.13 / 20.37 ± 1.42@@65.69,23.58 ± 1.71 / 42.15 ± 1.43@@23.58,11.38 ± 1.89 / 32.29 ± 1.69@@11.38,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400
<a href='https://hf.co/ibm-granite/granite-34b-code-base'>ibm-granite/granite-34b-code-base</a>,🧠,2.53@@2.53,N/A,33715603456.0,49152.0,8192.0,✓,✗,90.06 ± 0.59 / 95.02 ± 0.30@@90.06,60.65 ± 1.09 / 59.49 ± 1.52@@60.65,12.18 ± 2.18 / 51.17 ± 3.90@@12.18,74.02 ± 1.63 / 48.60 ± 1.17@@74.02,64.70 ± 1.13 / 19.45 ± 1.34@@64.70,17.10 ± 1.11 / 37.70 ± 0.82@@17.10,9.36 ± 0.73 / 31.54 ± 0.56@@9.36,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802
<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct</a>,📝,2.54@@2.54,0.26,3212749824.0,128256.0,131072.0,✓,✗,92.31 ± 0.42 / 96.15 ± 0.21@@92.31,44.15 ± 1.99 / 34.83 ± 1.97@@44.15,15.42 ± 2.16 / 42.57 ± 2.28@@15.42,61.01 ± 1.57 / 33.01 ± 1.21@@61.01,66.35 ± 0.10 / 18.29 ± 0.15@@66.35,29.13 ± 0.91 / 46.86 ± 0.68@@29.13,23.67 ± 1.33 / 42.48 ± 1.06@@23.67,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct'>allenai/Olmo-3-7B-Instruct</a>,📝,2.54@@2.54,0.24,7298011136.0,100278.0,65536.0,✗,✗,89.47 ± 0.92 / 94.71 ± 0.47@@89.47,44.95 ± 1.42 / 42.93 ± 1.36@@44.95,37.65 ± 2.47 / 67.26 ± 2.05@@37.65,59.50 ± 1.28 / 32.02 ± 1.35@@59.50,59.48 ± 4.39 / 13.03 ± 0.91@@59.48,22.99 ± 0.69 / 41.68 ± 0.55@@22.99,19.60 ± 0.86 / 39.75 ± 0.65@@19.60,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/speakleash/Bielik-11B-v3-Base-20250730'>speakleash/Bielik-11B-v3-Base-20250730</a>,🧠,2.56@@2.56,N/A,11168796672.0,32128.0,32768.0,✓,✗,78.95 ± 9.64 / 87.56 ± 6.69@@78.95,57.49 ± 1.41 / 53.11 ± 2.03@@57.49,0.44 ± 0.58 / 33.32 ± 0.27@@0.44,75.50 ± 2.02 / 48.98 ± 1.55@@75.50,60.43 ± 0.57 / 14.14 ± 0.83@@60.43,42.13 ± 0.92 / 55.64 ± 0.79@@42.13,20.17 ± 3.65 / 38.00 ± 2.93@@20.17,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000
<a href='https://hf.co/neuralmagic/Sparse-Llama-3.1-8B-2of4'>neuralmagic/Sparse-Llama-3.1-8B-2of4</a>,🧠,2.58@@2.58,N/A,8030261248.0,128256.0,131072.0,✓,✗,92.74 ± 0.55 / 96.31 ± 0.29@@92.74,39.10 ± 1.29 / 38.20 ± 1.38@@39.10,0.56 ± 0.76 / 33.42 ± 0.21@@0.56,71.95 ± 1.65 / 46.22 ± 1.37@@71.95,66.45 ± 0.32 / 21.47 ± 0.32@@66.45,29.61 ± 1.04 / 46.32 ± 0.81@@29.61,30.74 ± 3.16 / 45.24 ± 2.67@@30.74,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
