<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,<a id=9 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=10 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=11 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=12 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=13 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,<a id=14 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>,<a id=15 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,
<a href='https://hf.co/meta-llama/Llama-4-Scout-17B-16E'>meta-llama/Llama-4-Scout-17B-16E</a>,📝,-@@100,?,108641793536.0,200000.0,?,✓,✗,52.88 ± 3.24 / 65.23 ± 3.50@@52.88,69.43 ± 0.57 / 64.79 ± 0.81@@69.43,25.78 ± 3.33 / 57.17 ± 4.10@@25.78,36.20 ± 3.69 / 0.54 ± 0.19@@36.20,-@@-1,62.77 ± 0.59 / 71.91 ± 0.47@@62.77,59.79 ± 1.72 / 68.73 ± 1.38@@59.79,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,-@@0,15.9.2@@150902,15.9.2@@150902
<a href='https://hf.co/meta-llama/Llama-2-7b-chat-hf'>meta-llama/Llama-2-7b-chat-hf</a>,📝,-@@100,?,6738417664.0,32000.0,4096.0,✓,✗,39.55 ± 2.94 / 52.70 ± 2.85@@39.55,48.63 ± 1.39 / 33.73 ± 1.38@@48.63,19.23 ± 1.52 / 54.89 ± 3.44@@19.23,45.36 ± 1.34 / 21.24 ± 0.74@@45.36,-@@-1,20.12 ± 1.13 / 39.48 ± 1.02@@20.12,13.98 ± 1.56 / 34.07 ± 1.30@@13.98,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,-@@0,12.10.0@@121000,12.10.0@@121000
<a href='https://hf.co/meta-llama/Llama-2-7b-hf'>meta-llama/Llama-2-7b-hf</a>,📝,-@@100,?,6738417664.0,32000.0,4096.0,✓,✗,50.21 ± 2.43 / 65.81 ± 1.82@@50.21,43.02 ± 1.93 / 32.69 ± 1.98@@43.02,15.79 ± 2.35 / 53.25 ± 4.45@@15.79,55.54 ± 6.14 / 28.57 ± 5.09@@55.54,-@@-1,18.38 ± 1.36 / 38.12 ± 1.19@@18.38,8.45 ± 1.86 / 30.07 ± 1.49@@8.45,12.8.0@@120800,12.8.0@@120800,12.8.0@@120800,12.8.0@@120800,-@@0,12.9.0@@120900,12.9.0@@120900
<a href='https://hf.co/meta-llama/Llama-3.1-405B-Instruct-FP8'>meta-llama/Llama-3.1-405B-Instruct-FP8</a>,📝,-@@100,?,405868625920.0,128256.0,131072.0,✓,✗,60.23 ± 2.12 / 70.86 ± 2.33@@60.23,72.32 ± 1.46 / 68.99 ± 1.67@@72.32,51.47 ± 1.90 / 74.88 ± 1.00@@51.47,57.45 ± 1.50 / 27.99 ± 1.40@@57.45,-@@-1,75.11 ± 1.03 / 81.37 ± 0.77@@75.11,82.81 ± 0.74 / 87.06 ± 0.56@@82.81,15.11.0.dev0@@151100,15.11.0.dev0@@151100,15.11.0.dev0@@151100,15.11.0.dev0@@151100,-@@0,15.11.0.dev0@@151100,15.11.0.dev0@@151100
<a href='https://hf.co/meta-llama/Llama-3.1-405B'>meta-llama/Llama-3.1-405B</a>,🧠,-@@100,N/A,405853388800.0,128256.0,131072.0,✓,✗,57.79 ± 3.33 / 67.72 ± 4.50@@57.79,56.88 ± 3.87 / 53.20 ± 3.82@@56.88,60.79 ± 2.88 / 80.07 ± 1.60@@60.79,69.43 ± 2.74 / 39.06 ± 2.03@@69.43,-@@-1,69.97 ± 1.14 / 77.50 ± 0.86@@69.97,72.14 ± 2.04 / 78.53 ± 1.66@@72.14,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,-@@0,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/meta-llama/Llama-3.1-70B-Instruct'>meta-llama/Llama-3.1-70B-Instruct</a>,📝,-@@100,?,70553706496.0,128256.0,131072.0,✓,✗,59.87 ± 1.63 / 72.22 ± 1.34@@59.87,72.11 ± 1.42 / 54.20 ± 2.19@@72.11,46.82 ± 1.39 / 72.14 ± 0.64@@46.82,57.19 ± 1.78 / 30.64 ± 1.27@@57.19,-@@-1,68.80 ± 0.65 / 76.52 ± 0.52@@68.80,73.49 ± 1.15 / 79.81 ± 0.87@@73.49,14.0.3@@140003,14.0.3@@140003,14.0.3@@140003,14.0.3@@140003,-@@0,14.0.3@@140003,14.0.3@@140003
<a href='https://hf.co/meta-llama/Llama-4-Scout-17B-16E-Instruct'>meta-llama/Llama-4-Scout-17B-16E-Instruct</a>,📝,-@@100,?,108641793536.0,200000.0,?,✓,✗,57.65 ± 2.27 / 70.74 ± 1.92@@57.65,67.83 ± 1.12 / 59.42 ± 1.43@@67.83,49.44 ± 1.09 / 72.39 ± 0.70@@49.44,51.48 ± 1.06 / 22.54 ± 1.20@@51.48,-@@-1,66.04 ± 0.66 / 74.57 ± 0.48@@66.04,77.37 ± 0.85 / 82.99 ± 0.63@@77.37,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/meta-llama/Llama-3.2-3B'>meta-llama/Llama-3.2-3B</a>,🧠,-@@100,N/A,3212749824.0,128256.0,131073.0,✓,✗,54.65 ± 1.58 / 65.94 ± 2.42@@54.65,49.85 ± 1.96 / 41.04 ± 2.44@@49.85,3.17 ± 5.20 / 36.54 ± 5.71@@3.17,58.09 ± 4.16 / 29.37 ± 3.48@@58.09,-@@-1,29.56 ± 0.63 / 46.21 ± 0.55@@29.56,16.15 ± 1.34 / 35.40 ± 1.27@@16.15,13.0.0@@130000,13.0.0@@130000,13.0.0@@130000,13.0.0@@130000,-@@0,13.0.0@@130000,13.0.0@@130000
<a href='https://hf.co/meta-llama/Llama-3.3-70B-Instruct'>meta-llama/Llama-3.3-70B-Instruct</a>,📝,-@@100,0.21,70553706496.0,128256.0,131072.0,✓,✗,60.55 ± 2.01 / 72.05 ± 1.69@@60.55,70.47 ± 1.16 / 51.68 ± 2.18@@70.47,50.13 ± 1.53 / 72.87 ± 0.69@@50.13,47.44 ± 1.06 / 20.42 ± 0.81@@47.44,-@@-1,69.32 ± 0.80 / 76.95 ± 0.62@@69.32,78.33 ± 0.90 / 83.58 ± 0.69@@78.33,14.0.3@@140003,14.0.3@@140003,14.0.3@@140003,14.0.3@@140003,-@@0,14.0.3@@140003,14.0.3@@140003
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite-preview-06-17'>gemini/gemini-2.5-flash-lite-preview-06-17#no-thinking (zero-shot, val)</a>",📝,-@@100,?,?,256128.0,1048576.0,✓,✗,49.04 ± 3.30 / 63.45 ± 2.13@@49.04,56.81 ± 1.64 / 30.39 ± 0.74@@56.81,44.93 ± 4.20 / 71.90 ± 1.99@@44.93,51.56 ± 1.48 / 23.32 ± 1.62@@51.56,-@@-1,65.08 ± 1.38 / 73.75 ± 1.04@@65.08,65.80 ± 2.05 / 74.30 ± 1.54@@65.80,15.11.0@@151100,15.11.0@@151100,15.11.0@@151100,15.11.0@@151100,-@@0,15.11.0@@151100,15.11.0@@151100
<a href='https://hf.co/seedboxai/KafkaLM-13B-German-V0.1'>seedboxai/KafkaLM-13B-German-V0.1</a>,🧠,-@@100,N/A,13015864320.0,32000.0,8192.0,✓,✗,45.89 ± 3.52 / 62.73 ± 2.58@@45.89,50.62 ± 2.27 / 45.43 ± 2.22@@50.62,6.72 ± 3.07 / 46.10 ± 4.38@@6.72,43.06 ± 3.53 / 19.86 ± 1.53@@43.06,-@@-1,17.16 ± 1.98 / 37.43 ± 1.78@@17.16,9.42 ± 1.67 / 30.91 ± 1.47@@9.42,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,-@@0,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/mistralai/Mistral-7B-Instruct-v0.1'>mistralai/Mistral-7B-Instruct-v0.1</a>,📝,-@@100,?,7241732096.0,32000.0,4096.0,✓,✗,46.97 ± 2.60 / 64.29 ± 1.72@@46.97,50.96 ± 1.11 / 33.03 ± 1.67@@50.96,25.21 ± 1.86 / 61.44 ± 1.71@@25.21,57.60 ± 2.86 / 28.44 ± 1.63@@57.60,-@@-1,22.10 ± 1.51 / 40.56 ± 1.13@@22.10,14.75 ± 1.64 / 33.89 ± 1.57@@14.75,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,-@@0,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/mistralai/Mistral-7B-v0.1'>mistralai/Mistral-7B-v0.1</a>,🧠,-@@100,N/A,7241732096.0,32000.0,4096.0,✓,✗,49.22 ± 5.12 / 63.00 ± 5.25@@49.22,56.20 ± 1.66 / 45.80 ± 2.99@@56.20,22.74 ± 4.08 / 58.63 ± 3.27@@22.74,60.87 ± 2.11 / 34.01 ± 1.59@@60.87,-@@-1,29.24 ± 0.81 / 46.65 ± 0.70@@29.24,13.78 ± 0.98 / 34.53 ± 0.87@@13.78,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,-@@0,15.0.0@@150000,15.0.0@@150000
<a href='https://hf.co/occiglot/occiglot-7b-de-en-instruct'>occiglot/occiglot-7b-de-en-instruct</a>,📝,-@@100,?,7241748480.0,32002.0,32768.0,✗,✗,55.91 ± 2.49 / 70.31 ± 1.76@@55.91,55.76 ± 1.16 / 40.04 ± 3.21@@55.76,22.47 ± 3.37 / 56.77 ± 3.69@@22.47,66.86 ± 2.33 / 35.95 ± 1.89@@66.86,-@@-1,33.77 ± 0.86 / 49.44 ± 0.57@@33.77,33.15 ± 1.86 / 48.23 ± 1.64@@33.15,12.3.1@@120301,12.5.2@@120502,12.3.1@@120301,12.4.0@@120400,-@@0,12.3.1@@120301,12.3.1@@120301
<a href='https://hf.co/occiglot/occiglot-7b-de-en'>occiglot/occiglot-7b-de-en</a>,🧠,-@@100,N/A,7241732096.0,32000.0,32768.0,✓,✗,54.96 ± 2.69 / 69.64 ± 2.09@@54.96,48.11 ± 2.01 / 39.66 ± 3.29@@48.11,21.57 ± 4.18 / 55.63 ± 4.56@@21.57,61.33 ± 3.41 / 31.49 ± 3.11@@61.33,-@@-1,32.39 ± 0.86 / 49.12 ± 0.62@@32.39,29.84 ± 1.54 / 46.53 ± 1.31@@29.84,12.3.1@@120301,12.3.2@@120302,12.3.1@@120301,12.3.1@@120301,-@@0,12.3.1@@120301,12.3.1@@120301
<a href='https://ollama.com/library/gemma3:12b-it-fp16'>ollama_chat/gemma3:12b-it-fp16 (val)</a>,📝,-@@100,?,12187325040.0,262144.0,128000.0,✓,✗,49.35 ± 2.71 / 65.56 ± 1.75@@49.35,66.68 ± 2.47 / 49.83 ± 3.07@@66.68,35.55 ± 4.18 / 64.90 ± 2.19@@35.55,50.77 ± 1.33 / 25.31 ± 2.40@@50.77,-@@-1,58.05 ± 3.42 / 68.75 ± 2.60@@58.05,63.58 ± 2.07 / 72.50 ± 1.59@@63.58,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,-@@0,15.3.1@@150301,15.3.1@@150301
<a href='https://ollama.com/library/gemma3:12b-it-q4_K_M'>ollama_chat/gemma3:12b-it-q4_K_M (val)</a>,📝,-@@100,?,12200000000.0,262144.0,128000.0,✓,✗,49.37 ± 1.95 / 65.56 ± 1.17@@49.37,68.14 ± 3.00 / 51.91 ± 3.37@@68.14,35.17 ± 5.22 / 64.31 ± 2.56@@35.17,51.27 ± 1.48 / 26.59 ± 2.33@@51.27,-@@-1,56.20 ± 3.06 / 67.46 ± 2.34@@56.20,64.00 ± 2.83 / 72.81 ± 2.16@@64.00,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.3.0.dev0@@150300,15.3.0.dev0@@150300,-@@0,15.3.0.dev0@@150300,15.3.0.dev0@@150300
<a href='https://ollama.com/library/gemma3:1b'>ollama_chat/gemma3:1b</a>,📝,-@@100,?,1000000000.0,262144.0,32768.0,✓,✗,34.75 ± 2.41 / 54.98 ± 1.58@@34.75,35.83 ± 1.15 / 25.89 ± 0.83@@35.83,14.58 ± 1.80 / 56.17 ± 0.91@@14.58,36.83 ± 0.80 / 14.27 ± 1.25@@36.83,-@@-1,6.61 ± 0.70 / 28.84 ± 0.55@@6.61,5.23 ± 1.52 / 27.63 ± 0.83@@5.23,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.3.1@@150301,-@@0,15.3.1@@150301,15.3.1@@150301
"<a href='https://platform.openai.com/docs/models/o4-mini'>o4-mini-2025-04-16 (zero-shot, val)</a>",🤔,-@@100,?,?,?,200000.0,✓,✗,60.22 ± 2.97 / 71.59 ± 1.98@@60.22,65.76 ± 1.89 / 42.41 ± 1.97@@65.76,40.10 ± 4.16 / 65.61 ± 1.90@@40.10,52.53 ± 1.38 / 27.70 ± 2.08@@52.53,-@@-1,82.55 ± 2.03 / 86.99 ± 1.54@@82.55,66.72 ± 1.63 / 75.00 ± 1.26@@66.72,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,-@@0,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://ollama.com/library/gemma3:27b-it-fp16'>ollama_chat/gemma3:27b-it-fp16</a>,📝,-@@100,?,?,?,?,✓,✗,55.18 ± 2.33 / 69.29 ± 1.89@@55.18,67.51 ± 1.29 / 57.57 ± 1.88@@67.51,45.28 ± 2.36 / 71.53 ± 1.12@@45.28,52.96 ± 1.29 / 24.92 ± 1.23@@52.96,-@@-1,61.53 ± 1.10 / 71.13 ± 0.82@@61.53,-@@-1,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,-@@0,15.3.1@@150301,-@@0
<a href='https://ollama.com/library/gemma3:4b-it-q4_K_M'>ollama_chat/gemma3:4b-it-q4_K_M</a>,📝,-@@100,?,?,?,?,✓,✗,48.12 ± 2.40 / 63.05 ± 1.98@@48.12,59.24 ± 0.93 / 41.36 ± 2.32@@59.24,30.20 ± 1.31 / 62.89 ± 1.06@@30.20,45.84 ± 1.66 / 20.48 ± 0.95@@45.84,-@@-1,30.23 ± 0.99 / 47.24 ± 0.76@@30.23,26.44 ± 1.84 / 44.36 ± 1.45@@26.44,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,-@@0,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://ollama.com/library/hf.co'>ollama_chat/hf.co/google/gemma-3-4b-it-qat-q4_0-gguf</a>,📝,-@@100,?,3880099328.0,?,131072.0,✓,✗,49.78 ± 2.55 / 64.16 ± 2.17@@49.78,59.42 ± 1.12 / 40.91 ± 2.32@@59.42,30.00 ± 3.16 / 64.56 ± 1.45@@30.00,48.96 ± 1.91 / 24.53 ± 1.15@@48.96,-@@-1,26.36 ± 1.14 / 42.20 ± 1.04@@26.36,18.34 ± 1.92 / 36.84 ± 1.73@@18.34,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,-@@0,15.6.1@@150601,15.6.1@@150601
<a href='https://ollama.com/library/phi4:14b-q4_K_M'>ollama_chat/phi4:14b-q4_K_M (val)</a>,📝,-@@100,?,14700000000.0,100352.0,16384.0,✓,✗,61.71 ± 2.44 / 72.77 ± 2.23@@61.71,63.63 ± 2.32 / 53.39 ± 2.97@@63.63,50.67 ± 3.15 / 74.04 ± 2.05@@50.67,64.29 ± 1.69 / 30.09 ± 1.12@@64.29,-@@-1,59.82 ± 2.04 / 69.84 ± 1.59@@59.82,62.98 ± 2.63 / 71.88 ± 2.13@@62.98,15.3.0.dev0@@150300,15.3.0.dev0@@150300,15.3.0.dev0@@150300,15.3.0.dev0@@150300,-@@0,15.3.0.dev0@@150300,15.3.0.dev0@@150300
<a href='https://hf.co/openGPT-X/Teuken-7B-instruct-commercial-v0.4'>openGPT-X/Teuken-7B-instruct-commercial-v0.4</a>,📝,-@@100,?,7452725248.0,250680.0,4096.0,✓,✗,11.28 ± 3.40 / 21.35 ± 2.46@@11.28,39.91 ± 2.70 / 27.40 ± 2.07@@39.91,0.52 ± 1.81 / 33.47 ± 0.31@@0.52,48.16 ± 1.71 / 22.55 ± 1.18@@48.16,-@@-1,15.69 ± 0.87 / 35.90 ± 0.62@@15.69,14.18 ± 2.07 / 33.42 ± 2.12@@14.18,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200,-@@0,14.0.4@@140004,14.0.4@@140004
<a href='https://hf.co/openGPT-X/Teuken-7B-instruct-research-v0.4'>openGPT-X/Teuken-7B-instruct-research-v0.4</a>,📝,-@@100,?,7452725248.0,250680.0,4096.0,✗,✗,23.60 ± 3.12 / 34.73 ± 3.27@@23.60,39.39 ± 2.50 / 23.55 ± 1.34@@39.39,7.68 ± 1.29 / 36.93 ± 0.75@@7.68,52.63 ± 1.81 / 25.30 ± 0.79@@52.63,-@@-1,14.99 ± 1.10 / 33.86 ± 1.26@@14.99,14.99 ± 1.43 / 33.86 ± 1.03@@14.99,14.0.4@@140004,14.0.4@@140004,14.0.4@@140004,14.0.4@@140004,-@@0,14.0.4@@140004,14.0.4@@140004
<a href='https://hf.co/openai-community/gpt2-large'>openai-community/gpt2-large</a>,🧠,-@@100,N/A,811778816.0,50257.0,1024.0,✓,✗,4.93 ± 6.22 / 26.40 ± 5.24@@4.93,14.12 ± 1.40 / 14.48 ± 0.92@@14.12,2.72 ± 1.92 / 40.55 ± 3.89@@2.72,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@-1,-0.12 ± 1.07 / 22.26 ± 0.80@@-0.12,0.00 ± 0.00 / 24.91 ± 0.40@@0.00,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,-@@0,15.4.1@@150401,15.4.1@@150401
<a href='https://hf.co/openai-community/gpt2-medium'>openai-community/gpt2-medium</a>,🧠,-@@100,N/A,379988992.0,50257.0,1024.0,✓,✗,0.14 ± 3.19 / 17.03 ± 0.69@@0.14,10.89 ± 2.20 / 10.72 ± 1.43@@10.89,0.27 ± 1.49 / 35.26 ± 3.44@@0.27,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@-1,0.79 ± 0.99 / 22.74 ± 0.84@@0.79,0.00 ± 0.00 / 24.91 ± 0.40@@0.00,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,-@@0,15.4.1@@150401,15.4.1@@150401
<a href='https://hf.co/openai-community/gpt2'>openai-community/gpt2</a>,🧠,-@@100,N/A,137022720.0,50257.0,1024.0,✓,✗,7.09 ± 4.80 / 23.97 ± 5.32@@7.09,8.40 ± 0.66 / 7.75 ± 0.61@@8.40,-0.35 ± 1.77 / 36.69 ± 3.31@@-0.35,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@-1,0.56 ± 0.59 / 23.24 ± 1.25@@0.56,0.00 ± 0.00 / 24.91 ± 0.40@@0.00,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,15.4.1@@150401,-@@0,15.4.1@@150401,15.4.1@@150401
<a href='https://ollama.com/library/gemma3:27b-it-q4_K_M'>ollama_chat/gemma3:27b-it-q4_K_M (val)</a>,📝,-@@100,?,27400000000.0,262144.0,128000.0,✓,✗,51.73 ± 2.78 / 66.83 ± 2.16@@51.73,67.43 ± 2.19 / 59.34 ± 1.61@@67.43,42.13 ± 4.32 / 69.46 ± 1.89@@42.13,53.25 ± 1.80 / 24.42 ± 2.42@@53.25,-@@-1,57.88 ± 1.27 / 68.36 ± 0.88@@57.88,64.87 ± 2.44 / 73.40 ± 1.97@@64.87,15.3.0.dev0@@150300,15.3.0.dev0@@150300,15.3.0.dev0@@150300,15.3.0.dev0@@150300,-@@0,15.3.0.dev0@@150300,15.3.0.dev0@@150300
<a href='https://hf.co/mistralai/Mistral-7B-Instruct-v0.2'>mistralai/Mistral-7B-Instruct-v0.2</a>,📝,-@@100,?,7241732096.0,32000.0,32768.0,✗,✗,44.07 ± 2.18 / 62.00 ± 1.85@@44.07,49.35 ± 1.20 / 35.31 ± 1.52@@49.35,25.34 ± 1.78 / 61.36 ± 1.52@@25.34,47.91 ± 1.99 / 14.35 ± 1.66@@47.91,-@@-1,26.45 ± 1.39 / 42.88 ± 1.17@@26.45,25.24 ± 1.18 / 42.18 ± 0.92@@25.24,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,-@@0,15.1.0@@150100,15.1.0@@150100
"<a href='https://platform.openai.com/docs/models/o3-mini'>o3-mini-2025-01-31 (zero-shot, val)</a>",🤔,-@@100,?,?,?,200000.0,✓,✗,53.78 ± 3.08 / 67.27 ± 2.09@@53.78,62.28 ± 2.22 / 50.04 ± 2.51@@62.28,40.58 ± 4.74 / 68.18 ± 2.41@@40.58,49.91 ± 1.19 / 25.61 ± 1.70@@49.91,-@@-1,75.59 ± 1.74 / 81.52 ± 1.30@@75.59,52.80 ± 3.23 / 64.18 ± 2.55@@52.80,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,-@@0,15.7.0.dev0@@150700,15.7.0.dev0@@150700
<a href='https://hf.co/nvidia/mistral-nemo-minitron-8b-instruct'>nvidia/mistral-nemo-minitron-8b-instruct</a>,📝,-@@100,?,8414105600.0,131072.0,8192.0,✓,✗,53.77 ± 2.21 / 66.24 ± 2.25@@53.77,60.69 ± 1.19 / 45.82 ± 1.42@@60.69,38.53 ± 2.04 / 65.65 ± 2.18@@38.53,32.27 ± 3.90 / 0.00 ± 0.00@@32.27,-@@-1,45.91 ± 0.75 / 59.44 ± 0.55@@45.91,47.37 ± 2.99 / 59.38 ± 2.38@@47.37,14.1.1@@140101,14.1.1@@140101,14.1.1@@140101,14.1.1@@140101,-@@0,14.1.1@@140101,14.1.1@@140101
<a href='https://hf.co/mistralai/Mistral-7B-v0.3'>mistralai/Mistral-7B-v0.3</a>,🧠,-@@100,N/A,7248023552.0,32768.0,32768.0,✓,✗,48.93 ± 3.74 / 64.42 ± 2.99@@48.93,55.35 ± 1.66 / 46.24 ± 1.98@@55.35,24.18 ± 3.72 / 58.79 ± 4.23@@24.18,62.37 ± 1.90 / 34.49 ± 1.32@@62.37,-@@-1,29.34 ± 0.84 / 46.41 ± 0.68@@29.34,16.16 ± 1.56 / 35.80 ± 1.38@@16.16,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,-@@0,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/mistralai/Mistral-Nemo-Instruct-2407'>mistralai/Mistral-Nemo-Instruct-2407</a>,📝,-@@100,?,12247782400.0,131072.0,1024001.0,✓,✗,57.70 ± 2.68 / 71.63 ± 1.94@@57.70,66.27 ± 1.13 / 49.86 ± 1.62@@66.27,35.54 ± 4.25 / 60.12 ± 5.53@@35.54,66.90 ± 2.58 / 34.45 ± 1.61@@66.90,-@@-1,47.05 ± 1.12 / 60.01 ± 0.86@@47.05,52.68 ± 3.39 / 63.07 ± 2.88@@52.68,13.0.0@@130000,13.0.0@@130000,13.0.0@@130000,13.0.0@@130000,-@@0,13.0.0@@130000,13.0.0@@130000
<a href='https://hf.co/mistralai/Mistral-Small-24B-Instruct-2501'>mistralai/Mistral-Small-24B-Instruct-2501</a>,📝,-@@100,?,23572403200.0,131072.0,32768.0,✓,✗,62.27 ± 1.50 / 74.77 ± 0.99@@62.27,69.51 ± 0.97 / 50.79 ± 2.35@@69.51,44.01 ± 1.53 / 64.50 ± 1.51@@44.01,58.96 ± 1.41 / 29.71 ± 1.12@@58.96,-@@-1,60.41 ± 0.74 / 70.32 ± 0.56@@60.41,82.04 ± 1.03 / 86.48 ± 0.78@@82.04,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,-@@0,15.0.0@@150000,15.0.0@@150000
<a href='https://hf.co/mistralai/Mixtral-8x7B-Instruct-v0.1'>mistralai/Mixtral-8x7B-Instruct-v0.1</a>,📝,-@@100,?,46702792704.0,32000.0,32768.0,✓,✗,52.18 ± 1.33 / 65.98 ± 1.66@@52.18,58.07 ± 0.94 / 40.30 ± 1.75@@58.07,41.45 ± 1.66 / 68.13 ± 0.98@@41.45,59.41 ± 2.41 / 26.87 ± 1.60@@59.41,-@@-1,47.93 ± 0.83 / 60.80 ± 0.60@@47.93,51.72 ± 1.42 / 63.09 ± 1.17@@51.72,14.0.4@@140004,14.0.4@@140004,14.0.4@@140004,14.0.4@@140004,-@@0,14.0.4@@140004,14.0.4@@140004
<a href='https://hf.co/mistralai/Mixtral-8x7B-v0.1'>mistralai/Mixtral-8x7B-v0.1</a>,🧠,-@@100,N/A,46702792704.0,32000.0,32768.0,✓,✗,55.30 ± 4.28 / 67.32 ± 5.07@@55.30,59.10 ± 1.24 / 46.00 ± 3.08@@59.10,37.84 ± 4.60 / 67.45 ± 2.49@@37.84,66.85 ± 2.48 / 38.50 ± 1.79@@66.85,-@@-1,47.89 ± 0.67 / 60.86 ± 0.50@@47.89,28.53 ± 3.75 / 44.58 ± 2.73@@28.53,14.0.4@@140004,14.0.4@@140004,14.0.4@@140004,14.3.0@@140300,-@@0,14.0.4@@140004,14.0.4@@140004
<a href='https://hf.co/mistralai/Voxtral-Mini-3B-2507'>mistralai/Voxtral-Mini-3B-2507</a>,📝,-@@100,?,4676271104.0,131072.0,?,✓,✗,42.46 ± 2.48 / 58.81 ± 1.58@@42.46,56.56 ± 1.44 / 47.11 ± 2.04@@56.56,21.58 ± 3.02 / 59.02 ± 2.62@@21.58,63.91 ± 3.69 / 35.63 ± 2.57@@63.91,-@@-1,38.79 ± 0.88 / 54.07 ± 0.70@@38.79,42.06 ± 1.64 / 55.81 ± 1.38@@42.06,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,-@@0,15.16.0.dev0@@151600,15.16.0.dev0@@151600
<a href='https://hf.co/mlabonne/AlphaMonarch-7B'>mlabonne/AlphaMonarch-7B (val)</a>,📝,-@@100,?,7241732096.0,32000.0,8192.0,✗,✓,59.80 ± 3.18 / 72.32 ± 2.23@@59.80,63.36 ± 2.68 / 51.59 ± 3.44@@63.36,22.98 ± 8.11 / 60.88 ± 3.98@@22.98,57.36 ± 2.94 / 20.96 ± 3.59@@57.36,-@@-1,36.08 ± 1.55 / 51.68 ± 1.14@@36.08,47.99 ± 2.87 / 60.55 ± 2.08@@47.99,12.5.2@@120502,12.5.2@@120502,12.5.2@@120502,12.5.2@@120502,-@@0,12.5.2@@120502,12.5.2@@120502
