<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,<a id=9 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=10 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=11 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=12 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=13 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,<a id=14 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>,<a id=15 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,
<a href='https://hf.co/sentence-transformers/distiluse-base-multilingual-cased-v2'>sentence-transformers/distiluse-base-multilingual-cased-v2</a>,🔍,-@@100,N/A,134734080.0,119547.0,512.0,✓,✗,47.86 ± 9.63 / 73.43 ± 4.99@@47.86,38.12 ± 8.72 / 48.49 ± 2.29@@38.12,0.74 ± 1.58 / 45.87 ± 2.79@@0.74,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@-1,-@@-1,-@@-1,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/distiluse-base-multilingual-cased'>sentence-transformers/distiluse-base-multilingual-cased</a>,🔍,-@@100,N/A,134734080.0,119547.0,512.0,✓,✗,47.86 ± 9.63 / 73.43 ± 4.99@@47.86,38.08 ± 8.73 / 48.48 ± 2.27@@38.08,0.74 ± 1.58 / 45.87 ± 2.79@@0.74,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@-1,-@@-1,-@@-1,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2'>sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2</a>,🔍,-@@100,N/A,117654272.0,250037.0,512.0,✓,✗,63.90 ± 1.12 / 81.93 ± 0.57@@63.90,34.26 ± 3.08 / 46.49 ± 1.98@@34.26,0.73 ± 2.65 / 49.61 ± 1.57@@0.73,0.00 ± 0.01 / 0.00 ± 0.00@@0.00,-@@-1,-@@-1,-@@-1,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/paraphrase-multilingual-mpnet-base-v2'>sentence-transformers/paraphrase-multilingual-mpnet-base-v2</a>,🔍,-@@100,N/A,278044162.0,250002.0,512.0,✓,✗,71.21 ± 0.99 / 85.53 ± 0.52@@71.21,54.94 ± 3.52 / 61.18 ± 2.04@@54.94,-1.10 ± 0.90 / 47.22 ± 1.97@@-1.10,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@-1,-@@-1,-@@-1,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/paraphrase-xlm-r-multilingual-v1'>sentence-transformers/paraphrase-xlm-r-multilingual-v1</a>,🔍,-@@100,N/A,278044162.0,250002.0,512.0,✓,✗,64.89 ± 0.92 / 82.35 ± 0.55@@64.89,57.09 ± 1.92 / 62.28 ± 1.30@@57.09,2.89 ± 2.08 / 47.53 ± 3.48@@2.89,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@-1,-@@-1,-@@-1,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/quora-distilbert-multilingual'>sentence-transformers/quora-distilbert-multilingual</a>,🔍,-@@100,N/A,134734080.0,119547.0,512.0,✓,✗,61.98 ± 1.30 / 80.95 ± 0.67@@61.98,54.26 ± 2.25 / 59.78 ± 1.61@@54.26,1.93 ± 1.26 / 43.75 ± 4.43@@1.93,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@-1,-@@-1,-@@-1,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/stsb-xlm-r-multilingual'>sentence-transformers/stsb-xlm-r-multilingual</a>,🔍,-@@100,N/A,278044162.0,250002.0,512.0,✓,✗,67.02 ± 0.52 / 83.45 ± 0.27@@67.02,60.07 ± 1.82 / 63.01 ± 1.43@@60.07,0.92 ± 1.59 / 49.22 ± 1.37@@0.92,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@-1,-@@-1,-@@-1,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/use-cmlm-multilingual'>sentence-transformers/use-cmlm-multilingual</a>,🔍,-@@100,N/A,472022179.0,501153.0,512.0,✓,✗,62.29 ± 12.90 / 81.11 ± 6.44@@62.29,73.80 ± 1.54 / 73.52 ± 1.31@@73.80,0.18 ± 1.17 / 48.61 ± 1.43@@0.18,26.03 ± 1.57 / 16.73 ± 1.31@@26.03,-@@-1,-@@-1,-@@-1,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,-@@0,-@@0
<a href='https://hf.co/speakleash/Bielik-11B-v2.3-Instruct'>speakleash/Bielik-11B-v2.3-Instruct</a>,📝,-@@100,1.64,11168796672.0,32128.0,32768.0,✓,✓,80.27 ± 1.03 / 90.08 ± 0.51@@80.27,52.43 ± 2.51 / 41.30 ± 1.81@@52.43,16.89 ± 3.39 / 56.16 ± 2.76@@16.89,79.02 ± 1.11 / 59.44 ± 1.29@@79.02,-@@-1,43.54 ± 1.23 / 57.63 ± 0.90@@43.54,63.92 ± 1.80 / 72.17 ± 1.58@@63.92,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/speakleash/Bielik-11B-v2.6-Instruct'>speakleash/Bielik-11B-v2.6-Instruct</a>,📝,-@@100,2.96,11168796672.0,32128.0,32768.0,✓,✗,81.08 ± 0.67 / 90.43 ± 0.30@@81.08,51.90 ± 1.47 / 37.44 ± 1.95@@51.90,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,25.78 ± 1.00 / 0.96 ± 0.78@@25.78,-@@-1,44.07 ± 1.59 / 58.00 ± 1.19@@44.07,48.36 ± 3.35 / 59.15 ± 3.19@@48.36,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,-@@0,16.10.0@@161000,16.10.0@@161000
<a href='https://hf.co/setu4993/LaBSE'>setu4993/LaBSE</a>,🔍,-@@100,N/A,470927360.0,501153.0,512.0,✓,✗,63.93 ± 2.92 / 81.84 ± 1.45@@63.93,78.12 ± 1.16 / 79.41 ± 0.97@@78.12,5.16 ± 7.18 / 51.18 ± 3.12@@5.16,26.72 ± 1.66 / 19.08 ± 1.49@@26.72,-@@-1,-@@-1,-@@-1,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,-@@0,-@@0
<a href='https://hf.co/tencent/Hunyuan-7B-Instruct'>tencent/Hunyuan-7B-Instruct</a>,🤔,-@@100,?,7504568320.0,128167.0,32768.0,✓,✗,65.16 ± 1.15 / 82.50 ± 0.54@@65.16,34.78 ± 1.52 / 30.78 ± 1.30@@34.78,24.54 ± 1.77 / 60.72 ± 1.01@@24.54,47.16 ± 0.59 / 0.00 ± 0.00@@47.16,-@@-1,0.00 ± 0.00 / 24.02 ± 0.31@@0.00,0.00 ± 0.00 / 25.76 ± 0.61@@0.00,16.13.0.dev0@@161300,16.13.0.dev0@@161300,16.13.0.dev0@@161300,16.13.0.dev0@@161300,-@@0,16.13.0.dev0@@161300,16.13.0.dev0@@161300
<a href='https://hf.co/thenlper/gte-base'>thenlper/gte-base</a>,🔍,-@@100,N/A,109482752.0,30522.0,512.0,✓,✗,-@@-1,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@-1,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@-1,-@@-1,-@@-1,-@@0,15.13.0@@151300,-@@0,15.13.0@@151300,-@@0,-@@0,-@@0
<a href='https://hf.co/thenlper/gte-large'>thenlper/gte-large</a>,🔍,-@@100,N/A,335142400.0,30522.0,512.0,✓,✗,-@@-1,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@-1,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@-1,-@@-1,-@@-1,-@@0,15.13.0@@151300,-@@0,15.13.0@@151300,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-22B-Preview'>utter-project/EuroLLM-22B-Preview</a>,🧠,-@@100,N/A,?,128000.0,4096.0,✓,✗,83.79 ± 1.04 / 91.87 ± 0.53@@83.79,41.08 ± 1.32 / 35.16 ± 1.43@@41.08,20.14 ± 2.12 / 56.23 ± 3.14@@20.14,77.00 ± 1.14 / 60.63 ± 1.77@@77.00,-@@-1,46.88 ± 1.31 / 60.07 ± 1.02@@46.88,15.89 ± 3.19 / 34.75 ± 2.23@@15.89,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
"xai/grok-3-beta (zero-shot, val)</a>",📝,-@@100,?,?,?,131072.0,✓,✗,83.39 ± 1.96 / 91.65 ± 0.98@@83.39,42.17 ± 1.80 / 27.50 ± 2.04@@42.17,17.98 ± 2.56 / 47.10 ± 1.75@@17.98,69.25 ± 0.75 / 38.65 ± 1.05@@69.25,-@@-1,78.66 ± 0.94 / 83.87 ± 0.71@@78.66,93.05 ± 1.17 / 94.61 ± 0.94@@93.05,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
"xai/grok-3-mini-beta#high (zero-shot, val)</a>",🤔,-@@100,?,?,?,131072.0,✓,✗,83.01 ± 1.66 / 91.42 ± 0.83@@83.01,28.49 ± 1.49 / 25.51 ± 2.00@@28.49,19.75 ± 2.88 / 44.86 ± 1.91@@19.75,72.36 ± 0.73 / 47.02 ± 1.20@@72.36,-@@-1,87.04 ± 1.66 / 90.27 ± 1.24@@87.04,67.42 ± 2.63 / 75.43 ± 1.86@@67.42,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
"<a href='https://docs.x.ai/docs/models'>xai/grok-2-1212 (zero-shot, val)</a>",📝,-@@100,?,?,?,131072.0,✓,✗,82.88 ± 2.08 / 91.30 ± 1.06@@82.88,43.48 ± 2.65 / 27.69 ± 1.81@@43.48,11.01 ± 3.67 / 39.50 ± 2.28@@11.01,74.71 ± 0.78 / 49.31 ± 1.16@@74.71,-@@-1,78.60 ± 1.84 / 83.91 ± 1.39@@78.60,86.53 ± 1.54 / 89.57 ± 1.22@@86.53,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-Preview'>utter-project/EuroLLM-22B-Instruct-Preview</a>,📝,-@@100,0.75,22637328384.0,128000.0,4096.0,✓,✗,82.95 ± 0.84 / 91.40 ± 0.47@@82.95,37.85 ± 1.40 / 32.17 ± 1.04@@37.85,22.04 ± 2.43 / 55.24 ± 4.75@@22.04,75.06 ± 0.82 / 56.15 ± 0.76@@75.06,-@@-1,44.07 ± 1.03 / 57.25 ± 0.82@@44.07,54.49 ± 2.01 / 64.47 ± 1.84@@54.49,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/tiiuae/Falcon3-10B-Base'>tiiuae/Falcon3-10B-Base</a>,🧠,-@@100,N/A,10305653760.0,131072.0,32768.0,✓,✗,81.15 ± 0.91 / 90.44 ± 0.52@@81.15,45.54 ± 2.77 / 39.99 ± 2.10@@45.54,18.29 ± 2.71 / 56.67 ± 3.42@@18.29,77.71 ± 1.00 / 60.75 ± 1.53@@77.71,-@@-1,51.18 ± 1.11 / 63.29 ± 0.82@@51.18,41.52 ± 2.05 / 53.25 ± 1.81@@41.52,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/tiiuae/Falcon3-10B-Instruct'>tiiuae/Falcon3-10B-Instruct</a>,📝,-@@100,?,10305653760.0,131072.0,32768.0,✓,✗,80.69 ± 1.16 / 90.24 ± 0.62@@80.69,40.72 ± 2.08 / 37.09 ± 2.11@@40.72,15.52 ± 3.07 / 53.02 ± 2.50@@15.52,78.15 ± 1.10 / 60.06 ± 1.62@@78.15,-@@-1,53.39 ± 0.89 / 64.99 ± 0.65@@53.39,64.04 ± 1.21 / 72.82 ± 0.89@@64.04,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/tiiuae/Falcon3-1B-Instruct'>tiiuae/Falcon3-1B-Instruct</a>,📝,-@@100,?,1669408768.0,131072.0,8192.0,✓,✗,54.41 ± 2.51 / 75.48 ± 2.35@@54.41,18.02 ± 1.65 / 15.84 ± 1.44@@18.02,2.08 ± 1.86 / 37.61 ± 1.85@@2.08,52.49 ± 0.68 / 35.75 ± 0.89@@52.49,-@@-1,10.97 ± 0.49 / 33.14 ± 0.39@@10.97,0.69 ± 1.31 / 24.90 ± 0.97@@0.69,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/tiiuae/Falcon3-3B-Base'>tiiuae/Falcon3-3B-Base</a>,🧠,-@@100,N/A,3227655168.0,131072.0,32768.0,✓,✗,73.48 ± 1.35 / 86.60 ± 0.67@@73.48,40.03 ± 2.11 / 34.41 ± 2.05@@40.03,1.03 ± 1.39 / 33.68 ± 0.41@@1.03,63.06 ± 1.76 / 46.83 ± 2.02@@63.06,-@@-1,21.54 ± 1.21 / 39.77 ± 0.78@@21.54,7.23 ± 1.67 / 29.42 ± 1.20@@7.23,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/tiiuae/Falcon3-3B-Instruct'>tiiuae/Falcon3-3B-Instruct</a>,📝,-@@100,?,3227655168.0,131072.0,32768.0,✓,✗,67.58 ± 1.53 / 83.74 ± 0.82@@67.58,44.97 ± 2.25 / 32.89 ± 2.52@@44.97,14.58 ± 1.74 / 56.35 ± 0.99@@14.58,70.43 ± 0.94 / 52.11 ± 1.30@@70.43,-@@-1,27.82 ± 1.26 / 45.74 ± 0.95@@27.82,23.47 ± 1.04 / 42.10 ± 0.92@@23.47,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/tiiuae/Falcon3-7B-Base'>tiiuae/Falcon3-7B-Base</a>,🧠,-@@100,N/A,7455550464.0,131072.0,32768.0,✓,✗,81.44 ± 0.43 / 90.68 ± 0.22@@81.44,43.21 ± 1.60 / 37.10 ± 1.72@@43.21,7.56 ± 2.87 / 38.64 ± 3.14@@7.56,73.64 ± 1.53 / 56.93 ± 1.77@@73.64,-@@-1,45.11 ± 1.50 / 58.33 ± 1.20@@45.11,38.64 ± 2.94 / 51.98 ± 2.99@@38.64,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/tiiuae/Falcon3-7B-Instruct'>tiiuae/Falcon3-7B-Instruct</a>,📝,-@@100,?,7455550464.0,131072.0,32768.0,✓,✗,82.25 ± 0.81 / 91.12 ± 0.41@@82.25,42.15 ± 2.01 / 33.43 ± 2.44@@42.15,13.82 ± 1.77 / 52.71 ± 3.13@@13.82,78.30 ± 0.85 / 59.96 ± 1.28@@78.30,-@@-1,50.75 ± 0.84 / 62.92 ± 0.62@@50.75,57.27 ± 1.17 / 67.13 ± 0.93@@57.27,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/tiiuae/falcon-11B'>tiiuae/falcon-11B</a>,📝,-@@100,?,11102822400.0,65024.0,8192.0,✓,✗,83.44 ± 0.74 / 91.67 ± 0.38@@83.44,37.80 ± 2.57 / 30.89 ± 1.76@@37.80,16.64 ± 1.87 / 48.07 ± 3.36@@16.64,64.19 ± 2.18 / 45.10 ± 2.55@@64.19,-@@-1,30.06 ± 0.92 / 46.94 ± 0.96@@30.06,19.15 ± 3.33 / 37.64 ± 2.69@@19.15,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/timpal0l/BeagleCatMunin2'>timpal0l/BeagleCatMunin2</a>,🧠,-@@100,N/A,7241732096.0,32000.0,32768.0,✗,✓,81.59 ± 0.59 / 90.75 ± 0.31@@81.59,44.66 ± 1.55 / 38.14 ± 1.96@@44.66,3.19 ± 1.81 / 34.39 ± 0.82@@3.19,73.96 ± 1.08 / 54.76 ± 0.96@@73.96,-@@-1,36.14 ± 0.97 / 51.84 ± 0.74@@36.14,29.73 ± 2.51 / 44.83 ± 1.90@@29.73,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/timpal0l/BeagleCatMunin'>timpal0l/BeagleCatMunin</a>,🧠,-@@100,N/A,7241732096.0,32000.0,32768.0,✗,✓,79.94 ± 1.22 / 89.86 ± 0.67@@79.94,41.23 ± 1.42 / 34.39 ± 1.46@@41.23,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,71.74 ± 1.37 / 53.47 ± 1.43@@71.74,-@@-1,31.95 ± 1.06 / 48.60 ± 0.85@@31.95,19.86 ± 2.62 / 37.48 ± 1.75@@19.86,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/timpal0l/Llama-3-8B-flashback-v1'>timpal0l/Llama-3-8B-flashback-v1</a>,🧠,-@@100,N/A,8030261248.0,128256.0,8192.0,✓,✗,79.34 ± 0.58 / 89.62 ± 0.30@@79.34,43.95 ± 2.86 / 37.47 ± 2.62@@43.95,0.35 ± 0.47 / 33.74 ± 0.92@@0.35,72.38 ± 1.35 / 55.64 ± 1.68@@72.38,-@@-1,29.68 ± 1.35 / 46.56 ± 1.34@@29.68,11.32 ± 2.27 / 30.93 ± 2.03@@11.32,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/timpal0l/dolphin-2.9-llama3-8b-flashback'>timpal0l/dolphin-2.9-llama3-8b-flashback</a>,🧠,-@@100,N/A,8030261248.0,128256.0,8192.0,✗,✓,80.88 ± 1.32 / 90.29 ± 0.72@@80.88,48.25 ± 2.67 / 39.53 ± 2.16@@48.25,17.28 ± 2.29 / 52.87 ± 4.56@@17.28,72.88 ± 1.67 / 52.62 ± 2.13@@72.88,-@@-1,35.48 ± 0.96 / 51.18 ± 0.77@@35.48,34.58 ± 2.62 / 49.59 ± 2.14@@34.58,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/upstage/SOLAR-10.7B-v1.0'>upstage/SOLAR-10.7B-v1.0</a>,🧠,-@@100,N/A,10731524096.0,32000.0,4096.0,✓,✗,83.05 ± 0.68 / 91.49 ± 0.34@@83.05,52.25 ± 2.04 / 43.95 ± 1.20@@52.25,14.04 ± 3.19 / 49.98 ± 5.23@@14.04,79.82 ± 0.84 / 61.81 ± 1.11@@79.82,-@@-1,38.78 ± 1.11 / 54.04 ± 0.85@@38.78,65.69 ± 1.18 / 73.61 ± 1.00@@65.69,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/utter-project/EuroLLM-1.7B-Instruct'>utter-project/EuroLLM-1.7B-Instruct</a>,📝,-@@100,?,1656850432.0,128000.0,4096.0,✓,✗,51.74 ± 12.49 / 69.05 ± 10.38@@51.74,21.92 ± 3.46 / 22.06 ± 2.44@@21.92,-0.44 ± 1.27 / 48.24 ± 1.05@@-0.44,59.24 ± 1.51 / 42.83 ± 1.59@@59.24,-@@-1,0.94 ± 1.34 / 25.15 ± 0.91@@0.94,-1.76 ± 0.95 / 24.01 ± 0.63@@-1.76,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/utter-project/EuroLLM-1.7B'>utter-project/EuroLLM-1.7B</a>,🧠,-@@100,N/A,?,128000.0,4096.0,✓,✗,73.23 ± 1.82 / 86.27 ± 1.04@@73.23,22.98 ± 2.59 / 23.19 ± 2.33@@22.98,0.43 ± 1.62 / 35.37 ± 2.27@@0.43,55.46 ± 1.38 / 41.12 ± 1.41@@55.46,-@@-1,-1.36 ± 1.23 / 23.50 ± 0.76@@-1.36,-0.93 ± 1.35 / 24.11 ± 0.98@@-0.93,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/sentence-transformers/distilbert-multilingual-nli-stsb-quora-ranking'>sentence-transformers/distilbert-multilingual-nli-stsb-quora-ranking</a>,🔍,-@@100,N/A,134734080.0,119547.0,512.0,✓,✗,61.98 ± 1.30 / 80.95 ± 0.67@@61.98,54.13 ± 2.46 / 59.68 ± 1.76@@54.13,2.05 ± 1.34 / 43.74 ± 4.39@@2.05,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@-1,-@@-1,-@@-1,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,-@@0,-@@0
<a href='https://hf.co/sarnikowski/electra-small-discriminator-da-256-cased'>sarnikowski/electra-small-discriminator-da-256-cased</a>,🔍,-@@100,N/A,13353858.0,28995.0,512.0,✓,✗,-0.31 ± 1.97 / 36.26 ± 3.98@@-0.31,11.96 ± 4.14 / 33.86 ± 1.77@@11.96,0.55 ± 0.93 / 36.43 ± 3.68@@0.55,0.03 ± 0.05 / 0.00 ± 0.00@@0.03,-@@-1,-@@-1,-@@-1,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,-@@0,-@@0
<a href='https://hf.co/pere/roberta-base-exp-32'>pere/roberta-base-exp-32</a>,🔍,-@@100,N/A,278045186.0,250002.0,514.0,✓,✗,5.66 ± 5.89 / 42.80 ± 5.71@@5.66,64.66 ± 2.20 / 68.75 ± 1.90@@64.66,-0.10 ± 1.79 / 36.06 ± 2.33@@-0.10,9.04 ± 2.99 / 5.63 ± 1.93@@9.04,-@@-1,-@@-1,-@@-1,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,-@@0,-@@0
<a href='https://hf.co/mistralai/Magistral-Small-2509'>mistralai/Magistral-Small-2509</a>,📝,-@@100,?,24011361280.0,131072.0,8192.0,✓,✗,84.79 ± 0.91 / 92.38 ± 0.45@@84.79,56.90 ± 2.03 / 49.89 ± 1.59@@56.90,28.02 ± 3.47 / 60.30 ± 3.01@@28.02,78.22 ± 1.08 / 59.46 ± 1.39@@78.22,-@@-1,66.32 ± 0.91 / 74.57 ± 0.70@@66.32,87.50 ± 0.81 / 90.54 ± 0.63@@87.50,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,-@@0,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/google/gemma-2-27b-it'>google/gemma-2-27b-it</a>,📝,-@@100,?,27227128320.0,256000.0,8192.0,✓,✗,81.62 ± 1.66 / 90.49 ± 0.95@@81.62,44.15 ± 2.51 / 36.15 ± 2.32@@44.15,26.46 ± 3.95 / 57.05 ± 3.43@@26.46,73.31 ± 0.83 / 51.18 ± 1.16@@73.31,-@@-1,60.29 ± 0.65 / 70.12 ± 0.49@@60.29,81.54 ± 0.99 / 85.93 ± 0.78@@81.54,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/mistralai/Ministral-3-3B-Base-2512'>mistralai/Ministral-3-3B-Base-2512</a>,🧠,-@@100,N/A,4251743232.0,131072.0,8192.0,✓,✗,81.15 ± 0.86 / 90.52 ± 0.45@@81.15,45.82 ± 2.37 / 40.24 ± 2.67@@45.82,37.89 ± 2.76 / 66.68 ± 2.59@@37.89,75.89 ± 2.22 / 60.46 ± 2.57@@75.89,-@@-1,53.17 ± 0.88 / 64.44 ± 0.71@@53.17,48.19 ± 3.87 / 59.50 ± 3.15@@48.19,16.12.0.dev0@@161200,16.12.0.dev0@@161200,16.12.0.dev0@@161200,16.12.0.dev0@@161200,-@@0,16.12.0.dev0@@161200,16.12.0.dev0@@161200
<a href='https://hf.co/mistralai/Ministral-8B-Instruct-2410'>mistralai/Ministral-8B-Instruct-2410</a>,📝,-@@100,?,8019808256.0,131072.0,32768.0,✓,✗,67.89 ± 1.88 / 81.67 ± 1.31@@67.89,46.45 ± 2.87 / 35.67 ± 1.84@@46.45,17.61 ± 2.33 / 53.88 ± 4.11@@17.61,75.35 ± 0.90 / 55.89 ± 1.47@@75.35,-@@-1,38.28 ± 1.15 / 53.07 ± 0.93@@38.28,48.07 ± 2.45 / 57.78 ± 2.20@@48.07,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/mistralai/Mistral-7B-Instruct-v0.1'>mistralai/Mistral-7B-Instruct-v0.1</a>,📝,-@@100,?,7241732096.0,32000.0,32768.0,✓,✗,70.56 ± 1.40 / 84.85 ± 0.91@@70.56,35.42 ± 1.62 / 27.47 ± 1.36@@35.42,10.77 ± 1.89 / 54.31 ± 1.86@@10.77,70.47 ± 1.15 / 53.49 ± 1.68@@70.47,-@@-1,20.45 ± 1.10 / 39.95 ± 0.92@@20.45,10.15 ± 1.13 / 31.31 ± 0.73@@10.15,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,-@@0,15.13.0@@151300,15.13.0@@151300
